trial	time_sec	distance
1	0	2.972006
1	1	2.920191
1	2	2.859767
1	3	2.828005
1	4	2.771283
1	5	2.706963
1	6	2.672355
1	7	2.626840
1	8	2.584267
1	9	2.553603
1	10	2.558212
1	11	2.563295
1	12	2.602318
1	13	2.635578
1	14	2.649736
1	15	2.674751
1	16	2.736116
1	17	2.807179
1	18	2.826388
1	19	2.860988
1	20	2.895471
1	21	2.949449
1	22	2.995039
1	23	3.015463
1	24	3.038228
1	25	3.082409
1	26	3.117642
1	27	3.137222
1	28	3.158953
1	29	3.196870
1	30	3.207646
1	31	3.236766
1	32	3.255225
1	33	3.281873
1	34	3.304865
1	35	3.334639
1	36	3.332950
1	37	3.371361
1	38	3.383338
1	39	3.367470
1	40	3.378366
1	41	3.387115
1	42	3.402875
1	43	3.444686
1	44	3.452012
1	45	3.464364
1	46	3.463435
1	47	3.478077
1	48	3.517447
1	49	3.533534
1	50	3.556060
1	51	3.570838
1	52	3.586820
1	53	3.591051
1	54	3.605385
1	55	3.616391
1	56	3.633606
1	57	3.613860
1	58	3.612543
1	59	3.611850
1	60	3.601596
1	61	3.587955
1	62	3.592939
1	63	3.581668
1	64	3.566942
1	65	3.539745
1	66	3.551237
1	67	3.539761
1	68	3.521303
1	69	3.493125
1	70	3.457085
1	71	3.438726
1	72	3.425942
1	73	3.399099
1	74	3.377417
1	75	3.382805
1	76	3.395588
1	77	3.360490
1	78	3.312695
1	79	3.284061
1	80	3.238569
1	81	3.189513
1	82	3.157863
1	83	3.114271
1	84	3.047126
1	85	3.032872
1	86	3.035513
1	87	3.023031
1	88	2.993195
1	89	2.977256
1	90	2.977487
1	91	2.969311
1	92	2.964203
1	93	2.981145
1	94	2.965851
1	95	2.949379
1	96	2.936341
1	97	2.905784
1	98	2.912503
1	99	2.912914
1	100	2.885578
1	101	2.895735
1	102	2.877530
1	103	2.848873
1	104	2.840941
1	105	2.832664
1	106	2.809199
1	107	2.780439
1	108	2.768093
1	109	2.754455
1	110	2.731770
1	111	2.726087
1	112	2.714797
1	113	2.687727
1	114	2.684962
1	115	2.679304
1	116	2.661688
1	117	2.639600
1	118	2.618519
1	119	2.597715
1	120	2.560944
1	121	2.526299
1	122	2.517677
1	123	2.488913
1	124	2.467569
1	125	2.461182
1	126	2.458223
1	127	2.483789
1	128	2.474857
1	129	2.490436
1	130	2.490502
1	131	2.489623
1	132	2.473419
1	133	2.484864
1	134	2.495977
1	135	2.487517
1	136	2.515604
1	137	2.537371
1	138	2.557865
1	139	2.559416
1	140	2.579181
1	141	2.575708
1	142	2.570124
1	143	2.554326
1	144	2.530827
1	145	2.528212
1	146	2.504292
1	147	2.472771
1	148	2.457522
1	149	2.396961
1	150	2.393170
1	151	2.368051
1	152	2.335142
1	153	2.283800
1	154	2.277386
1	155	2.266293
1	156	2.283561
1	157	2.283965
1	158	2.255735
1	159	2.226580
1	160	2.194260
1	161	2.175409
1	162	2.162943
1	163	2.145177
1	164	2.134093
1	165	2.123806
1	166	2.120469
1	167	2.131114
1	168	2.138967
1	169	2.123201
