trial	time_sec	distance
1	0	2.911298
1	1	2.912562
1	2	2.875155
1	3	2.836120
1	4	2.770351
1	5	2.738161
1	6	2.689961
1	7	2.625872
1	8	2.563992
1	9	2.468614
1	10	2.358997
1	11	2.260512
1	12	2.128711
1	13	2.010030
1	14	1.873258
1	15	1.745673
1	16	1.645954
1	17	1.541806
1	18	1.452040
1	19	1.382033
1	20	1.275949
1	21	1.153775
1	22	1.044955
1	23	0.926777
1	24	0.859267
1	25	0.769936
1	26	0.661242
1	27	0.596242
1	28	0.525813
1	29	0.452464
1	30	0.427894
1	31	0.351134
1	32	0.261804
1	33	0.187989
1	34	0.188799
1	35	0.231345
1	36	0.290793
1	37	0.332898
1	38	0.393956
1	39	0.432077
1	40	0.462721
1	41	0.492863
1	42	0.505754
1	43	0.508805
1	44	0.529739
1	45	0.562430
1	46	0.609771
1	47	0.656597
1	48	0.712918
1	49	0.795028
1	50	0.860739
1	51	0.923019
1	52	0.935622
1	53	0.946187
1	54	0.984653
1	55	0.966564
1	56	0.969059
1	57	0.950253
1	58	0.944197
1	59	0.962234
1	60	0.978061
1	61	0.958036
1	62	0.951835
1	63	0.913465
1	64	0.888697
1	65	0.838444
1	66	0.819851
1	67	0.822824
1	68	0.784277
1	69	0.753379
1	70	0.729338
1	71	0.732445
1	72	0.733743
1	73	0.719754
1	74	0.706458
1	75	0.704597
1	76	0.695250
1	77	0.656539
1	78	0.626499
1	79	0.587874
1	80	0.598596
1	81	0.571139
1	82	0.551197
1	83	0.566718
1	84	0.527031
1	85	0.504821
1	86	0.489734
1	87	0.479572
1	88	0.451823
1	89	0.396483
1	90	0.346199
1	91	0.290986
1	92	0.242507
1	93	0.237580
1	94	0.232456
1	95	0.224040
1	96	0.249978
1	97	0.238223
1	98	0.228488
1	99	0.215626
1	100	0.223787
1	101	0.255252
1	102	0.278785
1	103	0.300931
1	104	0.325639
1	105	0.364772
1	106	0.394546
1	107	0.428391
1	108	0.445185
1	109	0.486366
1	110	0.522153
1	111	0.564262
1	112	0.599359
1	113	0.637221
1	114	0.661049
1	115	0.705720
1	116	0.748228
1	117	0.792847
1	118	0.839570
1	119	0.879409
1	120	0.918590
1	121	0.936412
1	122	0.952856
1	123	0.935365
1	124	0.966186
1	125	0.957013
1	126	0.936270
1	127	0.945590
1	128	0.904755
1	129	0.873364
1	130	0.880438
1	131	0.854956
1	132	0.858676
1	133	0.859849
1	134	0.859399
1	135	0.834006
1	136	0.836530
1	137	0.821428
1	138	0.800133
1	139	0.783379
1	140	0.785500
1	141	0.732586
1	142	0.697529
1	143	0.679924
1	144	0.687880
1	145	0.681205
1	146	0.708393
1	147	0.696223
1	148	0.685228
1	149	0.676279
1	150	0.674357
1	151	0.659615
1	152	0.639745
1	153	0.629021
1	154	0.625399
1	155	0.625624
1	156	0.617774
1	157	0.582129
1	158	0.577585
1	159	0.554884
1	160	0.551943
1	161	0.557078
1	162	0.577164
1	163	0.605304
1	164	0.627045
1	165	0.639970
1	166	0.642875
1	167	0.636172
1	168	0.618754
1	169	0.612279
1	170	0.600332
1	171	0.571950
1	172	0.574423
1	173	0.582549
1	174	0.581624
1	175	0.583889
1	176	0.612485
1	177	0.641295
1	178	0.676818
1	179	0.672023
1	180	0.676767
1	181	0.675597
1	182	0.682241
1	183	0.718897
1	184	0.707122
1	185	0.690073
1	186	0.689999
1	187	0.722418
1	188	0.724643
1	189	0.729413
1	190	0.733704
1	191	0.785491
1	192	0.819099
1	193	0.861432
1	194	0.899046
1	195	0.894515
1	196	0.895655
1	197	0.901291
1	198	0.913860
1	199	0.934893
2	0	2.943163
2	1	2.936681
2	2	2.859364
2	3	2.814802
2	4	2.735730
2	5	2.677819
2	6	2.643938
2	7	2.624030
2	8	2.574819
2	9	2.550607
2	10	2.498937
2	11	2.445452
2	12	2.347503
2	13	2.281706
2	14	2.182334
2	15	2.055566
2	16	1.930788
2	17	1.819942
2	18	1.726486
2	19	1.653413
2	20	1.581315
2	21	1.515010
2	22	1.452876
2	23	1.434002
2	24	1.404728
2	25	1.356582
2	26	1.332168
2	27	1.337598
2	28	1.329165
2	29	1.326460
2	30	1.298138
2	31	1.245340
2	32	1.239084
2	33	1.261510
2	34	1.256788
2	35	1.219098
2	36	1.172200
2	37	1.138528
2	38	1.122577
2	39	1.071029
2	40	1.053506
2	41	1.027018
2	42	0.990786
2	43	0.932575
2	44	0.898898
2	45	0.820000
2	46	0.776897
2	47	0.705322
2	48	0.666158
2	49	0.624528
2	50	0.564239
2	51	0.514755
2	52	0.459657
2	53	0.413532
2	54	0.358857
2	55	0.318893
2	56	0.330024
2	57	0.325556
2	58	0.297506
2	59	0.276453
2	60	0.294653
2	61	0.258117
2	62	0.245536
2	63	0.222902
2	64	0.236339
2	65	0.251094
2	66	0.264362
2	67	0.252995
2	68	0.242110
2	69	0.213233
2	70	0.187954
2	71	0.203111
2	72	0.234737
2	73	0.218934
2	74	0.182943
2	75	0.175120
2	76	0.193792
2	77	0.202316
2	78	0.223349
2	79	0.250941
2	80	0.267746
2	81	0.283025
2	82	0.277049
2	83	0.288186
2	84	0.306611
2	85	0.311181
2	86	0.340020
2	87	0.353795
2	88	0.380949
2	89	0.415721
2	90	0.468389
2	91	0.527025
2	92	0.582438
2	93	0.600639
2	94	0.645361
2	95	0.702761
2	96	0.741666
2	97	0.764873
2	98	0.790036
2	99	0.823377
2	100	0.858138
2	101	0.907319
2	102	0.954432
2	103	1.031251
2	104	1.018030
2	105	1.046518
2	106	1.048962
2	107	1.059368
2	108	1.051988
2	109	1.016330
2	110	1.012232
2	111	1.006091
2	112	0.981586
2	113	0.948345
2	114	0.901628
2	115	0.881828
2	116	0.895531
2	117	0.890648
2	118	0.876741
2	119	0.909412
2	120	0.901915
2	121	0.915410
2	122	0.895201
2	123	0.869460
2	124	0.863861
2	125	0.867161
2	126	0.894695
2	127	0.882965
2	128	0.894971
2	129	0.882839
2	130	0.854815
2	131	0.849850
2	132	0.866541
2	133	0.847271
2	134	0.827428
2	135	0.821164
2	136	0.834153
2	137	0.838517
2	138	0.850254
2	139	0.832624
2	140	0.845164
2	141	0.832019
2	142	0.811138
2	143	0.781873
2	144	0.762690
2	145	0.766410
2	146	0.808709
2	147	0.855340
2	148	0.841341
2	149	0.829094
2	150	0.846237
2	151	0.900808
2	152	0.921650
2	153	0.943306
2	154	0.922102
2	155	0.907634
2	156	0.914646
2	157	0.920991
2	158	0.939320
2	159	0.927351
2	160	0.916026
2	161	0.895527
2	162	0.884930
2	163	0.877431
2	164	0.858487
2	165	0.819669
2	166	0.773292
2	167	0.739918
2	168	0.755219
2	169	0.687523
2	170	0.669803
2	171	0.673206
2	172	0.669985
2	173	0.687265
2	174	0.701267
2	175	0.685376
2	176	0.659472
2	177	0.647851
2	178	0.662595
2	179	0.687119
2	180	0.692388
2	181	0.683495
2	182	0.660271
2	183	0.683544
2	184	0.689804
2	185	0.719534
2	186	0.757526
2	187	0.749493
2	188	0.754697
2	189	0.738803
2	190	0.781358
2	191	0.826436
2	192	0.810629
2	193	0.810223
2	194	0.806715
2	195	0.831178
2	196	0.853824
2	197	0.862044
2	198	0.888029
2	199	0.906518
3	0	2.871756
3	1	2.826510
3	2	2.775850
3	3	2.718517
3	4	2.674623
3	5	2.654671
3	6	2.635792
3	7	2.584704
3	8	2.542940
3	9	2.491648
3	10	2.417690
3	11	2.362718
3	12	2.301129
3	13	2.195216
3	14	2.076845
3	15	1.963350
3	16	1.865712
3	17	1.766035
3	18	1.669234
3	19	1.584416
3	20	1.475625
3	21	1.418384
3	22	1.305176
3	23	1.192035
3	24	1.108617
3	25	1.026117
3	26	0.964557
3	27	0.875619
3	28	0.815330
3	29	0.751171
3	30	0.656923
3	31	0.615298
3	32	0.546319
3	33	0.463979
3	34	0.402823
3	35	0.376041
3	36	0.347234
3	37	0.293220
3	38	0.274562
3	39	0.254300
3	40	0.245505
3	41	0.237132
3	42	0.218437
3	43	0.178451
3	44	0.135106
3	45	0.087524
3	46	0.085207
3	47	0.103120
3	48	0.088455
3	49	0.106347
3	50	0.127215
3	51	0.133015
3	52	0.148415
3	53	0.171128
3	54	0.197760
3	55	0.248001
3	56	0.260418
3	57	0.250942
3	58	0.278937
3	59	0.340795
3	60	0.362899
3	61	0.377738
3	62	0.390399
3	63	0.401126
3	64	0.421699
3	65	0.446146
3	66	0.475879
3	67	0.478944
3	68	0.522853
3	69	0.554305
3	70	0.595301
3	71	0.611163
3	72	0.627534
3	73	0.654795
3	74	0.666849
3	75	0.677821
3	76	0.697601
3	77	0.747432
3	78	0.780039
3	79	0.815905
3	80	0.850943
3	81	0.847455
3	82	0.857689
3	83	0.854349
3	84	0.870656
3	85	0.906742
3	86	0.925753
3	87	0.938412
3	88	0.929020
3	89	0.946712
3	90	0.948080
3	91	0.941900
3	92	0.916689
3	93	0.922383
3	94	0.932115
3	95	0.941759
3	96	0.942827
3	97	0.935301
3	98	0.943594
3	99	0.938145
3	100	0.965233
3	101	0.937054
3	102	0.916843
3	103	0.908672
3	104	0.950056
3	105	0.960187
3	106	0.947077
3	107	0.933900
3	108	0.952301
3	109	0.961650
3	110	0.930667
3	111	0.909589
3	112	0.910939
3	113	0.887539
3	114	0.832197
3	115	0.785968
3	116	0.768922
3	117	0.745631
3	118	0.706356
3	119	0.673617
3	120	0.632405
3	121	0.629376
3	122	0.602343
3	123	0.601229
3	124	0.621255
3	125	0.628742
3	126	0.609728
3	127	0.601394
3	128	0.594481
3	129	0.617765
3	130	0.620262
3	131	0.617565
3	132	0.621597
3	133	0.624028
3	134	0.625697
3	135	0.637501
3	136	0.647795
3	137	0.660741
3	138	0.653710
3	139	0.643080
3	140	0.666796
3	141	0.684104
3	142	0.693918
3	143	0.689293
3	144	0.662981
3	145	0.654005
3	146	0.667273
3	147	0.671093
3	148	0.693174
3	149	0.682199
3	150	0.687654
3	151	0.699790
3	152	0.716519
3	153	0.728149
3	154	0.733727
3	155	0.719811
3	156	0.729966
3	157	0.753341
3	158	0.769368
3	159	0.809467
3	160	0.826003
3	161	0.823085
3	162	0.808771
3	163	0.831908
3	164	0.835042
3	165	0.854079
3	166	0.859178
3	167	0.843096
3	168	0.844527
3	169	0.834167
3	170	0.814732
3	171	0.776894
3	172	0.747795
3	173	0.714579
3	174	0.695433
3	175	0.687944
3	176	0.677900
3	177	0.672012
3	178	0.651171
3	179	0.635053
3	180	0.628363
3	181	0.636018
3	182	0.641963
3	183	0.619287
3	184	0.574676
3	185	0.536471
3	186	0.534462
3	187	0.530142
3	188	0.506440
3	189	0.497851
3	190	0.510461
3	191	0.529687
3	192	0.562480
3	193	0.589990
3	194	0.592643
3	195	0.583832
3	196	0.601947
3	197	0.601478
3	198	0.596513
3	199	0.614569
