trial	time_sec	distance
1	0	5.083567
1	1	5.024383
1	2	4.867823
1	3	4.686911
1	4	4.511215
1	5	4.330358
1	6	4.136707
1	7	3.971566
1	8	3.852823
1	9	3.768505
1	10	3.700766
1	11	3.653343
1	12	3.564610
1	13	3.506641
1	14	3.471675
1	15	3.423518
1	16	3.407482
1	17	3.416654
1	18	3.406181
1	19	3.428474
1	20	3.417407
1	21	3.380271
1	22	3.335207
1	23	3.365513
1	24	3.325250
1	25	3.287938
1	26	3.281407
1	27	3.240923
1	28	3.189212
1	29	3.167514
1	30	3.145949
1	31	3.153618
1	32	3.149092
1	33	3.137524
1	34	3.101819
1	35	3.111531
1	36	3.076783
1	37	3.077520
1	38	3.058441
1	39	3.037864
1	40	3.040157
1	41	3.006677
1	42	2.981421
1	43	2.940778
1	44	2.928478
1	45	2.921799
1	46	2.912836
1	47	2.886990
1	48	2.867839
1	49	2.852814
1	50	2.839073
1	51	2.791774
1	52	2.743527
1	53	2.716559
1	54	2.716831
1	55	2.707631
1	56	2.694827
1	57	2.683096
1	58	2.684859
1	59	2.668902
1	60	2.635973
1	61	2.653530
1	62	2.676475
1	63	2.689514
1	64	2.685823
1	65	2.666412
1	66	2.651945
1	67	2.637286
1	68	2.662733
1	69	2.678608
1	70	2.623603
1	71	2.563534
1	72	2.548543
1	73	2.515765
1	74	2.469452
1	75	2.442697
1	76	2.403384
1	77	2.345303
1	78	2.295122
1	79	2.267560
1	80	2.229191
1	81	2.202971
1	82	2.148521
1	83	2.130372
1	84	2.063631
1	85	2.007627
1	86	1.979694
1	87	1.939880
1	88	1.907628
1	89	1.845434
1	90	1.791762
1	91	1.779259
1	92	1.710237
1	93	1.682858
1	94	1.667338
1	95	1.626253
1	96	1.578614
1	97	1.555839
1	98	1.503920
1	99	1.412597
1	100	1.367983
1	101	1.294093
1	102	1.200002
1	103	1.155095
1	104	1.079474
1	105	0.992527
1	106	0.927216
1	107	0.872670
1	108	0.835087
1	109	0.821812
1	110	0.808791
1	111	0.808090
1	112	0.765034
1	113	0.737834
1	114	0.710842
1	115	0.702075
1	116	0.686185
1	117	0.660926
1	118	0.619566
1	119	0.594502
1	120	0.584556
1	121	0.587929
1	122	0.551522
1	123	0.533349
1	124	0.531953
1	125	0.520974
1	126	0.488948
1	127	0.439590
1	128	0.429167
1	129	0.414752
1	130	0.378464
1	131	0.372510
1	132	0.396976
1	133	0.384727
1	134	0.391394
1	135	0.372971
1	136	0.389820
1	137	0.409097
1	138	0.363694
1	139	0.340930
1	140	0.345674
1	141	0.320983
1	142	0.390722
1	143	0.389751
1	144	0.433258
1	145	0.450487
1	146	0.438781
1	147	0.445826
1	148	0.486433
1	149	0.549481
1	150	0.581160
1	151	0.626094
1	152	0.661010
1	153	0.700716
1	154	0.712641
1	155	0.678663
1	156	0.710678
1	157	0.719773
1	158	0.712702
1	159	0.702503
1	160	0.689776
1	161	0.653800
1	162	0.659119
1	163	0.590099
1	164	0.622426
1	165	0.622946
1	166	0.609067
1	167	0.653811
1	168	0.655562
1	169	0.672770
1	170	0.647838
1	171	0.652274
1	172	0.672920
1	173	0.664685
1	174	0.699018
1	175	0.692751
1	176	0.680408
1	177	0.686611
1	178	0.688279
1	179	0.691474
1	180	0.699723
1	181	0.668785
1	182	0.678905
1	183	0.657968
1	184	0.672172
1	185	0.688966
1	186	0.670647
1	187	0.677391
1	188	0.646752
1	189	0.621009
1	190	0.644177
1	191	0.619587
1	192	0.617064
1	193	0.576964
1	194	0.562310
1	195	0.577997
1	196	0.569949
1	197	0.553715
1	198	0.579848
1	199	0.536342
1	200	0.529827
1	201	0.544541
1	202	0.559364
1	203	0.550945
1	204	0.523880
1	205	0.534069
1	206	0.511060
1	207	0.509972
1	208	0.536799
1	209	0.589717
1	210	0.643169
1	211	0.684201
1	212	0.666620
1	213	0.673493
1	214	0.668597
1	215	0.652175
1	216	0.630802
1	217	0.627879
1	218	0.663292
1	219	0.634149
1	220	0.692434
1	221	0.669132
1	222	0.682269
1	223	0.693825
1	224	0.690822
1	225	0.717925
1	226	0.635824
1	227	0.656570
1	228	0.647472
1	229	0.680093
1	230	0.684473
1	231	0.690231
1	232	0.693433
1	233	0.677681
1	234	0.723892
1	235	0.728507
1	236	0.734011
1	237	0.710172
1	238	0.679150
1	239	0.700014
1	240	0.694490
1	241	0.644264
1	242	0.629717
1	243	0.603695
1	244	0.584542
1	245	0.574144
1	246	0.569251
1	247	0.567639
1	248	0.579736
1	249	0.570672
1	250	0.567973
1	251	0.577408
1	252	0.557388
1	253	0.557893
1	254	0.543812
1	255	0.504656
1	256	0.486887
1	257	0.496499
1	258	0.502567
1	259	0.493254
1	260	0.507680
1	261	0.534726
1	262	0.511171
1	263	0.511090
1	264	0.510069
1	265	0.512040
1	266	0.471945
1	267	0.432211
1	268	0.394257
1	269	0.428445
1	270	0.413153
1	271	0.413321
1	272	0.467584
1	273	0.510230
1	274	0.581648
1	275	0.627455
1	276	0.630935
1	277	0.620811
1	278	0.601354
1	279	0.534527
1	280	0.461514
1	281	0.384737
1	282	0.336530
1	283	0.331265
1	284	0.335171
1	285	0.351138
1	286	0.406218
1	287	0.420772
1	288	0.468765
1	289	0.456882
1	290	0.491794
1	291	0.508605
1	292	0.524855
1	293	0.524020
1	294	0.531958
1	295	0.518341
1	296	0.520922
1	297	0.514399
1	298	0.541771
1	299	0.544556
2	0	5.105292
2	1	5.044516
2	2	4.873712
2	3	4.655663
2	4	4.463019
2	5	4.324443
2	6	4.208158
2	7	4.102935
2	8	4.000200
2	9	3.939731
2	10	3.894311
2	11	3.844604
2	12	3.815323
2	13	3.772393
2	14	3.761346
2	15	3.749556
2	16	3.715162
2	17	3.680977
2	18	3.650650
2	19	3.617176
2	20	3.568124
2	21	3.510327
2	22	3.492609
2	23	3.470280
2	24	3.449461
2	25	3.427907
2	26	3.390126
2	27	3.385532
2	28	3.395499
2	29	3.385723
2	30	3.384713
2	31	3.380331
2	32	3.341098
2	33	3.284599
2	34	3.276307
2	35	3.260327
2	36	3.227026
2	37	3.204738
2	38	3.203530
2	39	3.204821
2	40	3.187133
2	41	3.155206
2	42	3.142207
2	43	3.126072
2	44	3.116728
2	45	3.097150
2	46	3.074822
2	47	3.071613
2	48	3.067014
2	49	3.032514
2	50	2.991782
2	51	2.944923
2	52	2.917044
2	53	2.850150
2	54	2.816461
2	55	2.769995
2	56	2.719167
2	57	2.651535
2	58	2.619700
2	59	2.582914
2	60	2.574154
2	61	2.527856
2	62	2.527847
2	63	2.515947
2	64	2.447149
2	65	2.413147
2	66	2.327124
2	67	2.268866
2	68	2.245553
2	69	2.209793
2	70	2.158350
2	71	2.113523
2	72	2.038771
2	73	1.956305
2	74	1.906375
2	75	1.830279
2	76	1.768734
2	77	1.708460
2	78	1.623565
2	79	1.564593
2	80	1.487580
2	81	1.383662
2	82	1.296755
2	83	1.244612
2	84	1.200779
2	85	1.173162
2	86	1.146775
2	87	1.100803
2	88	1.056572
2	89	0.979443
2	90	0.921530
2	91	0.852377
2	92	0.767836
2	93	0.685088
2	94	0.621092
2	95	0.600426
2	96	0.575653
2	97	0.534511
2	98	0.517623
