parameter_set,trial,following_count_windowed,engulfing_count_windowed,separating_count_windowed,following_count_full,engulfing_count_full,separating_count_full,total_behaviors_windowed,total_behaviors_full,avg_distance,min_distance,max_distance,std_distance,follow_threshold,engulf_threshold,separation_threshold,analysis_window_sec
ph2_n10_s4.5,1,0,1,0,1,1,1,1,3,1.3511083107109036,0.3171781483323808,5.083567106955584,1.157814780588711,2.0,1.0,4.0,150
ph2_n10_s4.5,2,0,1,0,1,1,1,1,3,1.0864597083605352,0.027521433164809733,5.105429009700545,1.302054582465858,2.0,1.0,4.0,150
ph2_n10_s4.5,3,0,1,0,1,1,1,1,3,1.2031253320050257,0.029484929411290862,5.176526662805717,1.3764279865362385,2.0,1.0,4.0,150
