trial	time_sec	distance
1	0	2.673008
1	1	2.719071
1	2	2.761417
1	3	2.781948
1	4	2.799359
1	5	2.873976
1	6	2.987631
1	7	3.086820
1	8	3.200515
1	9	3.257392
1	10	3.306945
1	11	3.349636
1	12	3.405450
1	13	3.490681
1	14	3.512179
1	15	3.576780
1	16	3.598078
1	17	3.584069
1	18	3.515165
1	19	3.498902
1	20	3.498749
1	21	3.483253
1	22	3.471919
1	23	3.516113
1	24	3.608633
1	25	3.726427
1	26	3.829857
1	27	3.982789
1	28	4.132295
1	29	4.257383
1	30	4.326842
1	31	4.371368
1	32	4.405372
1	33	4.457853
1	34	4.474000
1	35	4.460725
1	36	4.515723
1	37	4.581901
1	38	4.606564
1	39	4.664222
1	40	4.725408
1	41	4.775799
1	42	4.779119
1	43	4.751054
1	44	4.689633
1	45	4.643194
1	46	4.665758
1	47	4.649774
1	48	4.619840
1	49	4.629683
1	50	4.616628
1	51	4.602641
1	52	4.555737
1	53	4.517264
1	54	4.548442
1	55	4.561616
1	56	4.514356
1	57	4.480046
1	58	4.501198
1	59	4.518978
1	60	4.481065
1	61	4.457038
1	62	4.480452
1	63	4.488823
1	64	4.442211
1	65	4.424087
1	66	4.400691
1	67	4.354689
1	68	4.285523
1	69	4.297136
1	70	4.250927
1	71	4.209646
1	72	4.214936
1	73	4.212065
1	74	4.227858
1	75	4.230175
1	76	4.213946
1	77	4.219997
1	78	4.203094
1	79	4.192977
1	80	4.187864
1	81	4.156227
1	82	4.140546
1	83	4.115138
1	84	4.090231
1	85	4.082055
1	86	4.072989
1	87	4.055933
1	88	4.043876
1	89	4.023689
1	90	3.989353
1	91	3.935766
1	92	3.918318
1	93	3.910169
1	94	3.895021
1	95	3.903160
1	96	3.887546
1	97	3.895949
1	98	3.905809
1	99	3.872182
1	100	3.840045
1	101	3.878497
1	102	3.854563
1	103	3.849832
1	104	3.874514
1	105	3.893451
1	106	3.890738
1	107	3.887958
1	108	3.917150
1	109	3.931568
1	110	3.940918
1	111	3.915841
1	112	3.938124
1	113	3.924103
1	114	3.928369
1	115	3.935672
1	116	3.927952
