parameter_set,trial,following_count_windowed,engulfing_count_windowed,separating_count_windowed,following_count_full,engulfing_count_full,separating_count_full,total_behaviors_windowed,total_behaviors_full,avg_distance,min_distance,max_distance,std_distance,follow_threshold,engulf_threshold,separation_threshold,analysis_window_sec
d0.7_sequal_n10,1,1,0,0,1,0,0,1,1,4.217555295786181,2.843618218966818,5.051021017761078,0.6234335860880362,4.0,2.0,8.0,150
d0.7_sequal_n10,2,1,0,0,1,0,0,1,1,4.084405333404863,2.9191962755509087,4.9526813782673385,0.6110904870171738,4.0,2.0,8.0,150
d0.7_sequal_n10,3,1,0,0,1,0,0,1,1,2.578247431165384,2.1869055239709896,2.9684309075560558,0.2091926594365009,4.0,2.0,8.0,150
