parameter_set,trial,following_count_windowed,engulfing_count_windowed,separating_count_windowed,following_count_full,engulfing_count_full,separating_count_full,total_behaviors_windowed,total_behaviors_full,avg_distance,min_distance,max_distance,std_distance,follow_threshold,engulf_threshold,separation_threshold,analysis_window_sec
ph2_n20_s3.0,1,1,0,0,1,0,1,1,2,2.3856564044916264,1.6298818766240148,6.0944864204932205,0.7116935260301679,2.0,1.0,4.0,150
ph2_n20_s3.0,2,0,1,0,1,1,1,1,3,0.9756030461866332,0.029651588871273456,6.043660921843435,1.2822073586145069,2.0,1.0,4.0,150
ph2_n20_s3.0,3,0,1,0,1,1,1,1,3,1.161986321056886,0.06829858287129198,6.173043084125095,1.242237290692188,2.0,1.0,4.0,150
