0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,1.710534018468640716e+04
4.166666666666666435e-02,1.614662349923332295e+04
6.250000000000000000e-02,1.572563355292241249e+04
8.333333333333332871e-02,1.516443576270381527e+04
1.041666666666666574e-01,1.481914929754492186e+04
1.250000000000000000e-01,1.508347379774918954e+04
1.458333333333333148e-01,1.433700690265970843e+04
1.666666666666666574e-01,1.448427874258893644e+04
1.875000000000000000e-01,1.495337348702329473e+04
2.083333333333333148e-01,1.427674963111206307e+04
2.291666666666666574e-01,1.403355986241951905e+04
2.500000000000000000e-01,1.489127893390923418e+04
2.708333333333333148e-01,1.486501310846662091e+04
2.916666666666666297e-01,1.400173266182310545e+04
3.125000000000000000e-01,1.403342013491739999e+04
3.333333333333333148e-01,1.485009588298479866e+04
3.541666666666666297e-01,1.484664418740206020e+04
3.750000000000000000e-01,1.404990542316717983e+04
3.958333333333333148e-01,1.413449519288667943e+04
4.166666666666666297e-01,1.487142301276214494e+04
4.375000000000000000e-01,1.491529065801573233e+04
4.583333333333333148e-01,1.390003216969722416e+04
4.791666666666666297e-01,1.413553185999617199e+04
5.000000000000000000e-01,1.491710297625912426e+04
5.208333333333332593e-01,1.455577195504526753e+04
5.416666666666666297e-01,1.445186295289006375e+04
5.625000000000000000e-01,1.398033286521681293e+04
5.833333333333332593e-01,1.447874265609808572e+04
6.041666666666666297e-01,1.527769076584813592e+04
6.250000000000000000e-01,1.407417278308947789e+04
6.458333333333332593e-01,1.366363120153178170e+04
6.666666666666666297e-01,1.475610229745710240e+04
6.875000000000000000e-01,1.517482697046001340e+04
7.083333333333332593e-01,1.433099831624681974e+04
7.291666666666666297e-01,1.375164377148027779e+04
7.500000000000000000e-01,1.424757492262846426e+04
7.708333333333332593e-01,1.526174290502228541e+04
7.916666666666666297e-01,1.472219911833109654e+04
8.125000000000000000e-01,1.343512295944838479e+04
8.333333333333332593e-01,1.424450301377772121e+04
8.541666666666666297e-01,1.570415175346382966e+04
8.750000000000000000e-01,1.432501396570512588e+04
8.958333333333332593e-01,1.317404701862430738e+04
9.166666666666666297e-01,1.520192979688198102e+04
9.375000000000000000e-01,1.523935739449855828e+04
9.583333333333332593e-01,1.358827843940361345e+04
9.791666666666666297e-01,1.424650501570102642e+04
1.000000000000000000e+00,1.507451202424148869e+04
1.020833333333333259e+00,1.443863656684258603e+04
1.041666666666666519e+00,1.336903424261128384e+04
1.062500000000000000e+00,1.443083508944182176e+04
1.083333333333333259e+00,1.528817992795888131e+04
1.104166666666666519e+00,1.442742945882257482e+04
1.125000000000000000e+00,1.399117326333396704e+04
1.145833333333333259e+00,1.466981425629394289e+04
1.166666666666666519e+00,1.529070807113776391e+04
1.187500000000000000e+00,1.442903899413432373e+04
1.208333333333333259e+00,1.356879396722193269e+04
1.229166666666666519e+00,1.442762935082843251e+04
1.250000000000000000e+00,1.500432748483497562e+04
1.270833333333333259e+00,1.443243463529628207e+04
1.291666666666666519e+00,1.357070772882631354e+04
1.312500000000000000e+00,1.442992501524836916e+04
1.333333333333333259e+00,1.543484965046715661e+04
1.354166666666666519e+00,1.442865418781421977e+04
1.375000000000000000e+00,1.384653684080990570e+04
1.395833333333333259e+00,1.477175082350245793e+04
1.416666666666666519e+00,1.529445103390378790e+04
1.437500000000000000e+00,1.433105514081681031e+04
1.458333333333333259e+00,1.357344791564436673e+04
1.479166666666666519e+00,1.443176752917680642e+04
1.500000000000000000e+00,1.524257818925121319e+04
1.520833333333333259e+00,1.439498378960224727e+04
1.541666666666666519e+00,1.329666423453832249e+04
1.562500000000000000e+00,1.460908178024967128e+04
1.583333333333333259e+00,1.536778433324981961e+04
1.604166666666666519e+00,1.443374963315054993e+04
1.625000000000000000e+00,1.357458893463119966e+04
1.645833333333333259e+00,1.443206069032710730e+04
1.666666666666666519e+00,1.528887885602328242e+04
1.687500000000000000e+00,1.442953271209942613e+04
1.708333333333333259e+00,1.357157939205719231e+04
1.729166666666666519e+00,1.464995423554004446e+04
1.750000000000000000e+00,1.528973557472003449e+04
1.770833333333333259e+00,1.443045156794293143e+04
1.791666666666666519e+00,1.357267587447467668e+04
1.812500000000000000e+00,1.443175445144619516e+04
1.833333333333333259e+00,1.528968824327081893e+04
1.854166666666666519e+00,1.442995315095441401e+04
1.875000000000000000e+00,1.357137976140949104e+04
1.895833333333333259e+00,1.443134950217168443e+04
1.916666666666666519e+00,1.528979801997536561e+04
1.937500000000000000e+00,1.442879277847857884e+04
1.958333333333333259e+00,1.375627256016821411e+04
1.979166666666666519e+00,1.447684428196835506e+04
2.000000000000000000e+00,1.567633293055569084e+04
2.020833333333333037e+00,1.443343183314774069e+04
2.041666666666666519e+00,1.302318074833480932e+04
2.062500000000000000e+00,1.443779635131911709e+04
2.083333333333333037e+00,1.615259824902375840e+04
2.104166666666666519e+00,1.437292322711793167e+04
2.125000000000000000e+00,1.271680863500991472e+04
2.145833333333333037e+00,1.443442542178402800e+04
2.166666666666666519e+00,1.615081326462692232e+04
2.187500000000000000e+00,1.428238439678943178e+04
2.208333333333333037e+00,1.271437762835284957e+04
2.229166666666666519e+00,1.443171382500297113e+04
2.250000000000000000e+00,1.594497063621068082e+04
2.270833333333333037e+00,1.443595224985608729e+04
2.291666666666666519e+00,1.271510733109997454e+04
2.312500000000000000e+00,1.443156850133226908e+04
2.333333333333333037e+00,1.615176600313029485e+04
2.354166666666666519e+00,1.430291869226895142e+04
2.375000000000000000e+00,1.271386701362780514e+04
2.395833333333333037e+00,1.443079405682268407e+04
2.416666666666666519e+00,1.615260404397098682e+04
2.437500000000000000e+00,1.443448970141943573e+04
2.458333333333333037e+00,1.271316978347746772e+04
2.479166666666666519e+00,1.442999897536746357e+04
2.500000000000000000e+00,1.615172830816252099e+04
2.520833333333333037e+00,1.443359979706077866e+04
2.541666666666666519e+00,1.271265726892067323e+04
2.562500000000000000e+00,1.442963108173514047e+04
2.583333333333333037e+00,1.597346262891350489e+04
2.604166666666666519e+00,1.443598520187956092e+04
2.625000000000000000e+00,1.271482698593687383e+04
2.645833333333333037e+00,1.443140352324072228e+04
2.666666666666666519e+00,1.615022276087473801e+04
2.687500000000000000e+00,1.443077180862473324e+04
2.708333333333333037e+00,1.271265601824682381e+04
2.729166666666666519e+00,1.466052031024805547e+04
2.750000000000000000e+00,1.615018304463407185e+04
2.770833333333333037e+00,1.443087533318259375e+04
2.791666666666666519e+00,1.271499131524380573e+04
2.812500000000000000e+00,1.443349269188522885e+04
2.833333333333333037e+00,1.607047709898068570e+04
2.854166666666666519e+00,1.427059313885934534e+04
2.875000000000000000e+00,1.271681607426575647e+04
2.895833333333333037e+00,1.469891411065230932e+04
2.916666666666666519e+00,1.615338857308386650e+04
2.937500000000000000e+00,1.439995374096163869e+04
2.958333333333333037e+00,1.271805006727155342e+04
2.979166666666666519e+00,1.443573233422990597e+04
3.000000000000000000e+00,1.586907234755570244e+04
3.020833333333333037e+00,1.421303033973884885e+04
3.041666666666666519e+00,1.271973623378076809e+04
3.062500000000000000e+00,1.443512502669744936e+04
3.083333333333333037e+00,1.615331635910392652e+04
3.104166666666666519e+00,1.431191303736764530e+04
3.125000000000000000e+00,1.287473124706116505e+04
3.145833333333333037e+00,1.443575765015473371e+04
3.166666666666666519e+00,1.615423971584297033e+04
3.187500000000000000e+00,1.443416883549648264e+04
3.208333333333333037e+00,1.271447461865194055e+04
3.229166666666666519e+00,1.449412749737109698e+04
3.250000000000000000e+00,1.615098585571664080e+04
3.270833333333333037e+00,1.443125003372586434e+04
3.291666666666666519e+00,1.271335833203388756e+04
3.312500000000000000e+00,1.443150323838357508e+04
3.333333333333333037e+00,1.580513265321137078e+04
3.354166666666666519e+00,1.443516677487120978e+04
3.375000000000000000e+00,1.271665706331071488e+04
3.395833333333333037e+00,1.472828317739188788e+04
3.416666666666666519e+00,1.615183063881998169e+04
3.437500000000000000e+00,1.443136521870255092e+04
3.458333333333333037e+00,1.291516260293517917e+04
3.479166666666666519e+00,1.443838805002118170e+04
3.500000000000000000e+00,1.615320364977162535e+04
3.520833333333333037e+00,1.415660250783483571e+04
3.541666666666666519e+00,1.271705718619274921e+04
3.562500000000000000e+00,1.455736764062719521e+04
3.583333333333333037e+00,1.599865327277980759e+04
3.604166666666666519e+00,1.443564756429215049e+04
3.625000000000000000e+00,1.271614390655525131e+04
3.645833333333333037e+00,1.443306000970688910e+04
3.666666666666666519e+00,1.615143161328859060e+04
3.687500000000000000e+00,1.435305412676757987e+04
3.708333333333333037e+00,1.271361985431108405e+04
3.729166666666666519e+00,1.443102482436470018e+04
3.750000000000000000e+00,1.599403711803183614e+04
3.770833333333333037e+00,1.443662577271712144e+04
3.791666666666666519e+00,1.271497271167825966e+04
3.812500000000000000e+00,1.443141398977135395e+04
3.833333333333333037e+00,1.615286134769747150e+04
3.854166666666666519e+00,1.433730029001806179e+04
3.875000000000000000e+00,1.271433923942693582e+04
3.895833333333333037e+00,1.443129395780686173e+04
3.916666666666666519e+00,1.615392794990362381e+04
3.937500000000000000e+00,1.439059353170802933e+04
3.958333333333333037e+00,1.271454617256072015e+04
3.979166666666666519e+00,1.443115081246055706e+04
4.000000000000000000e+00,1.607867197497080997e+04
4.020833333333333037e+00,1.443618225792840894e+04
4.041666666666666075e+00,1.271445604207022188e+04
4.062500000000000000e+00,1.464641891480785853e+04
4.083333333333333037e+00,1.611804185300856989e+04
4.104166666666666075e+00,1.425803657686458246e+04
4.125000000000000000e+00,1.271671463806870452e+04
4.145833333333333037e+00,1.443404491870923084e+04
