trial	time_sec	distance
1	0	5.210166
1	1	5.186319
1	2	5.092012
1	3	4.955076
1	4	4.787318
1	5	4.635259
1	6	4.464170
1	7	4.286359
1	8	4.135759
1	9	3.995758
1	10	3.872838
1	11	3.755284
1	12	3.696485
1	13	3.621183
1	14	3.571972
1	15	3.536748
1	16	3.463021
1	17	3.391159
1	18	3.348805
1	19	3.282189
1	20	3.197718
1	21	3.135254
1	22	3.079828
1	23	3.039902
1	24	2.968892
1	25	2.967269
1	26	2.898901
1	27	2.840120
1	28	2.816372
1	29	2.779495
1	30	2.760218
1	31	2.715753
1	32	2.698195
1	33	2.636498
1	34	2.648064
1	35	2.636496
1	36	2.618762
1	37	2.587408
1	38	2.585748
1	39	2.588975
1	40	2.575747
1	41	2.536379
1	42	2.504887
1	43	2.461147
1	44	2.394972
1	45	2.352632
1	46	2.323814
1	47	2.289236
1	48	2.211640
1	49	2.121442
1	50	2.040249
1	51	1.972999
1	52	1.909089
1	53	1.845160
1	54	1.761578
1	55	1.703092
1	56	1.651438
1	57	1.587737
1	58	1.494401
1	59	1.410326
1	60	1.328789
1	61	1.240601
1	62	1.138123
1	63	1.027325
1	64	0.927041
1	65	0.820533
1	66	0.743259
1	67	0.686731
1	68	0.640821
1	69	0.626330
1	70	0.626168
1	71	0.586238
1	72	0.534876
1	73	0.477221
1	74	0.447601
1	75	0.398873
1	76	0.376908
1	77	0.333555
1	78	0.311288
1	79	0.320102
1	80	0.256491
1	81	0.233855
1	82	0.208758
1	83	0.207823
1	84	0.190630
1	85	0.170006
1	86	0.150469
1	87	0.159706
1	88	0.132698
1	89	0.144758
1	90	0.126581
1	91	0.175882
1	92	0.205913
1	93	0.249785
1	94	0.244752
1	95	0.228256
1	96	0.217033
1	97	0.162565
1	98	0.139498
1	99	0.118691
1	100	0.107127
1	101	0.148952
1	102	0.172411
1	103	0.202271
1	104	0.263714
1	105	0.315927
1	106	0.361129
1	107	0.390087
1	108	0.404876
1	109	0.410597
1	110	0.376211
