trial	time_sec	distance
1	0	2.786565
1	1	2.834498
1	2	2.898504
1	3	2.935672
1	4	3.031916
1	5	3.124857
1	6	3.218470
1	7	3.249200
1	8	3.302395
1	9	3.362002
1	10	3.438670
1	11	3.498923
1	12	3.494745
1	13	3.512915
1	14	3.517755
1	15	3.506318
1	16	3.533663
1	17	3.527461
1	18	3.502383
1	19	3.470823
1	20	3.392223
1	21	3.278270
1	22	3.212516
1	23	3.130780
1	24	3.087441
1	25	3.028547
1	26	2.990784
1	27	2.990330
1	28	3.011122
1	29	3.085377
1	30	3.173398
1	31	3.228360
1	32	3.237205
1	33	3.203216
1	34	3.223581
1	35	3.229749
1	36	3.206085
1	37	3.202082
1	38	3.251324
1	39	3.255783
1	40	3.277612
1	41	3.310064
1	42	3.315650
1	43	3.297516
1	44	3.308135
1	45	3.307137
1	46	3.263075
1	47	3.249529
1	48	3.265685
1	49	3.296043
1	50	3.313941
1	51	3.315956
1	52	3.297477
1	53	3.315492
1	54	3.312832
1	55	3.351608
1	56	3.375640
1	57	3.400895
1	58	3.418959
1	59	3.414682
1	60	3.409145
1	61	3.399706
1	62	3.389820
1	63	3.398324
1	64	3.408758
1	65	3.383556
1	66	3.352568
1	67	3.353568
1	68	3.342851
1	69	3.307294
1	70	3.329803
1	71	3.356648
1	72	3.412084
1	73	3.425435
1	74	3.446999
1	75	3.479668
1	76	3.468037
1	77	3.468084
1	78	3.533432
1	79	3.521734
1	80	3.540825
1	81	3.554537
1	82	3.517007
1	83	3.517850
1	84	3.552829
1	85	3.555355
1	86	3.551915
1	87	3.549356
1	88	3.546401
1	89	3.531388
1	90	3.528176
1	91	3.499694
1	92	3.465783
1	93	3.468450
1	94	3.485103
1	95	3.475585
1	96	3.450697
1	97	3.446403
1	98	3.447810
1	99	3.464389
1	100	3.481573
1	101	3.484129
1	102	3.492172
1	103	3.500768
1	104	3.519283
1	105	3.526921
1	106	3.527572
1	107	3.550078
1	108	3.559882
1	109	3.562073
1	110	3.574091
1	111	3.572558
1	112	3.565457
1	113	3.551834
1	114	3.559131
1	115	3.542112
1	116	3.526080
1	117	3.529727
1	118	3.523273
1	119	3.518247
1	120	3.516669
1	121	3.535960
1	122	3.562627
1	123	3.571261
1	124	3.565430
1	125	3.577536
1	126	3.598435
1	127	3.573185
1	128	3.596049
1	129	3.602293
1	130	3.598460
1	131	3.552487
1	132	3.578088
1	133	3.584034
1	134	3.582247
1	135	3.631717
1	136	3.659174
1	137	3.684155
1	138	3.714304
1	139	3.777186
1	140	3.812860
1	141	3.828162
1	142	3.845415
1	143	3.823818
1	144	3.812153
1	145	3.800739
1	146	3.801259
1	147	3.806729
1	148	3.764738
1	149	3.770242
1	150	3.781393
1	151	3.792485
1	152	3.795064
1	153	3.783564
1	154	3.793281
1	155	3.809057
1	156	3.845540
1	157	3.855990
1	158	3.889792
1	159	3.916307
1	160	3.900990
1	161	3.849743
1	162	3.836945
1	163	3.869576
1	164	3.882179
1	165	3.889817
1	166	3.917272
1	167	3.948911
1	168	3.922770
1	169	3.919996
1	170	3.925060
1	171	3.907342
1	172	3.916168
1	173	3.908746
1	174	3.873416
1	175	3.878913
1	176	3.938442
1	177	3.951041
1	178	3.945706
1	179	3.973909
1	180	4.017240
1	181	4.024173
1	182	4.035673
1	183	4.050955
1	184	4.007766
1	185	3.988527
1	186	3.985342
1	187	3.981160
1	188	3.975235
1	189	3.974906
1	190	3.942174
1	191	3.927471
1	192	3.930555
1	193	3.906897
1	194	3.909848
1	195	3.920346
1	196	3.918442
1	197	3.908426
1	198	3.868919
1	199	3.883858
2	0	2.604278
2	1	2.681229
2	2	2.736913
2	3	2.745749
2	4	2.768712
2	5	2.861629
2	6	2.958598
2	7	3.035094
2	8	3.085611
2	9	3.095770
2	10	3.120168
2	11	3.127541
2	12	3.145238
2	13	3.134749
2	14	3.119428
2	15	3.084400
2	16	3.040760
2	17	2.991706
2	18	2.946571
2	19	2.881732
2	20	2.797846
2	21	2.767903
2	22	2.705589
2	23	2.675067
2	24	2.636152
2	25	2.578098
2	26	2.519066
2	27	2.385074
2	28	2.267385
2	29	2.155887
2	30	2.037126
2	31	1.924027
2	32	1.827239
2	33	1.754116
2	34	1.699206
2	35	1.686081
2	36	1.696735
2	37	1.691088
2	38	1.658912
2	39	1.648240
2	40	1.635696
2	41	1.653868
2	42	1.622790
2	43	1.601552
2	44	1.601802
2	45	1.571219
2	46	1.598332
2	47	1.606839
