trial	time_sec	distance
1	0	5.274564
1	1	5.271357
1	2	5.194308
1	3	5.075461
1	4	4.891465
1	5	4.742578
1	6	4.592128
1	7	4.406732
1	8	4.254618
1	9	4.103901
1	10	3.974130
1	11	3.867229
1	12	3.763588
1	13	3.679543
1	14	3.609118
1	15	3.542354
1	16	3.493074
1	17	3.438564
1	18	3.387481
1	19	3.345727
1	20	3.276241
1	21	3.253402
1	22	3.221249
1	23	3.163582
1	24	3.120537
1	25	3.068237
1	26	3.025886
1	27	3.030397
1	28	2.994436
1	29	2.953512
1	30	2.944387
1	31	2.905767
1	32	2.858037
1	33	2.814613
1	34	2.768870
1	35	2.745551
1	36	2.735818
1	37	2.684707
1	38	2.673285
1	39	2.553729
1	40	2.351818
1	41	2.431297
1	42	2.460295
1	43	2.494661
1	44	2.489192
1	45	2.533794
1	46	2.568369
1	47	2.552696
1	48	2.571224
1	49	2.598521
1	50	2.631376
1	51	2.630650
1	52	2.637428
1	53	2.638357
1	54	2.666431
1	55	2.676653
1	56	2.666977
1	57	2.641924
1	58	2.645282
1	59	2.684014
1	60	2.715832
1	61	2.750172
1	62	2.708450
1	63	2.716009
1	64	2.714022
1	65	2.711908
1	66	2.703542
1	67	2.698770
1	68	2.681331
1	69	2.675825
1	70	2.678012
1	71	2.643577
1	72	2.566541
1	73	2.541938
1	74	2.524101
1	75	2.525851
1	76	2.516254
1	77	2.492360
1	78	2.466286
1	79	2.409409
1	80	2.362149
1	81	2.311709
1	82	2.300964
1	83	2.297358
1	84	2.266126
1	85	2.251129
1	86	2.248485
1	87	2.214516
1	88	2.174438
1	89	2.145087
1	90	2.085628
1	91	2.074167
1	92	2.062345
1	93	2.063273
1	94	2.064510
1	95	2.072319
1	96	2.099117
1	97	2.105829
1	98	2.095002
1	99	2.072167
1	100	2.062136
1	101	2.021072
1	102	2.001675
1	103	1.980182
1	104	1.946324
1	105	1.915534
1	106	1.879794
1	107	1.839143
1	108	1.827999
1	109	1.812252
1	110	1.785368
1	111	1.767584
1	112	1.701141
1	113	1.629816
1	114	1.601799
1	115	1.563804
1	116	1.557191
1	117	1.510310
1	118	1.472332
1	119	1.451169
1	120	1.416548
1	121	1.363770
1	122	1.335385
1	123	1.322428
1	124	1.311517
1	125	1.277907
1	126	1.221373
1	127	1.156231
1	128	1.111286
1	129	1.047265
1	130	0.978324
1	131	0.964276
1	132	0.883426
1	133	0.841464
1	134	0.776669
1	135	0.711406
1	136	0.649272
1	137	0.554792
1	138	0.483848
1	139	0.430230
1	140	0.364879
1	141	0.311911
1	142	0.260316
1	143	0.236386
1	144	0.220409
1	145	0.214322
1	146	0.194120
1	147	0.199463
1	148	0.206460
1	149	0.216138
1	150	0.218429
1	151	0.208649
1	152	0.214243
1	153	0.233534
1	154	0.243070
1	155	0.237067
1	156	0.244107
1	157	0.254584
1	158	0.272035
1	159	0.239885
1	160	0.178661
1	161	0.161306
1	162	0.153884
1	163	0.127089
1	164	0.110421
1	165	0.101468
1	166	0.095770
1	167	0.098970
1	168	0.121849
1	169	0.149444
1	170	0.167590
1	171	0.203894
1	172	0.224936
1	173	0.255717
1	174	0.274578
1	175	0.289639
1	176	0.330085
1	177	0.384900
1	178	0.427643
1	179	0.463141
1	180	0.496795
1	181	0.513703
1	182	0.499331
1	183	0.464433
1	184	0.431559
1	185	0.397707
1	186	0.366587
1	187	0.343478
1	188	0.315754
1	189	0.305902
1	190	0.287582
1	191	0.260568
1	192	0.260080
1	193	0.265990
1	194	0.261639
1	195	0.268425
1	196	0.271055
1	197	0.287142
1	198	0.286409
1	199	0.303917
1	200	0.302009
1	201	0.332871
1	202	0.357016
1	203	0.392150
1	204	0.428157
1	205	0.467575
1	206	0.492761
1	207	0.511051
1	208	0.533917
1	209	0.534012
1	210	0.548562
1	211	0.537383
1	212	0.546575
1	213	0.549160
1	214	0.549210
1	215	0.547864
1	216	0.553013
1	217	0.551729
1	218	0.530092
1	219	0.540230
1	220	0.587295
1	221	0.602163
1	222	0.636523
1	223	0.660226
1	224	0.658441
1	225	0.676842
1	226	0.678543
1	227	0.660527
1	228	0.631311
1	229	0.568941
1	230	0.521377
1	231	0.476349
1	232	0.427969
1	233	0.404289
1	234	0.398555
1	235	0.363156
1	236	0.359806
1	237	0.335883
1	238	0.337113
1	239	0.346050
1	240	0.346704
1	241	0.379416
1	242	0.417404
1	243	0.472358
1	244	0.486578
1	245	0.512063
1	246	0.582955
1	247	0.628379
1	248	0.643386
1	249	0.667904
1	250	0.704124
1	251	0.703805
1	252	0.734109
1	253	0.761742
1	254	0.745351
1	255	0.701595
1	256	0.646166
1	257	0.586851
1	258	0.543416
1	259	0.473485
1	260	0.418321
1	261	0.398251
1	262	0.372082
1	263	0.362751
1	264	0.361996
1	265	0.364939
1	266	0.367309
1	267	0.365064
1	268	0.355743
1	269	0.358945
1	270	0.417368
1	271	0.479372
1	272	0.532264
1	273	0.565221
1	274	0.595951
1	275	0.613112
1	276	0.616606
1	277	0.651435
1	278	0.690289
1	279	0.680714
1	280	0.688013
1	281	0.638145
1	282	0.553946
1	283	0.511160
1	284	0.463998
1	285	0.428874
1	286	0.394683
1	287	0.370283
1	288	0.328571
1	289	0.291082
1	290	0.279903
1	291	0.283619
1	292	0.299941
1	293	0.325153
1	294	0.353383
1	295	0.372750
1	296	0.406694
1	297	0.454885
1	298	0.497689
1	299	0.526686
2	0	4.981966
2	1	4.956280
2	2	4.798811
2	3	4.621910
2	4	4.464039
2	5	4.305801
2	6	4.168570
2	7	4.030011
2	8	3.878769
2	9	3.758634
2	10	3.695924
2	11	3.641231
2	12	3.601703
2	13	3.581301
2	14	3.536961
2	15	3.488248
2	16	3.460191
2	17	3.420667
2	18	3.378872
2	19	3.354167
2	20	3.282056
2	21	3.253770
2	22	3.238884
2	23	3.187249
2	24	3.154416
2	25	3.099121
2	26	3.043447
2	27	3.006779
2	28	2.916882
2	29	2.873950
2	30	2.814069
2	31	2.765222
2	32	2.694351
2	33	2.651062
2	34	2.595302
2	35	2.545848
2	36	2.509090
2	37	2.495352
2	38	2.444543
2	39	2.384304
2	40	2.323622
2	41	2.297086
2	42	2.217793
2	43	2.155653
2	44	2.094659
2	45	2.042099
2	46	1.997079
2	47	1.970952
2	48	1.909034
2	49	1.843764
2	50	1.765251
2	51	1.739186
2	52	1.747261
2	53	1.711843
2	54	1.727025
2	55	1.737331
2	56	1.704659
2	57	1.651231
2	58	1.589408
2	59	1.488665
2	60	1.453488
2	61	1.388975
2	62	1.347331
2	63	1.296998
2	64	1.240465
2	65	1.161695
2	66	1.079598
2	67	1.051688
2	68	1.050063
2	69	1.002671
2	70	0.950901
2	71	0.919248
2	72	0.855307
2	73	0.769915
2	74	0.705491
2	75	0.646707
2	76	0.532862
2	77	0.447879
2	78	0.365400
2	79	0.335511
2	80	0.274111
2	81	0.239956
2	82	0.210050
2	83	0.164524
2	84	0.110893
2	85	0.091661
2	86	0.083013
2	87	0.066844
2	88	0.044783
2	89	0.090571
2	90	0.094274
2	91	0.063709
2	92	0.036460
2	93	0.074495
2	94	0.109021
2	95	0.141715
2	96	0.188985
2	97	0.248806
2	98	0.358351
2	99	0.455072
2	100	0.521554
2	101	0.602573
2	102	0.691548
2	103	0.747233
2	104	0.795405
2	105	0.840011
2	106	0.813864
2	107	0.807547
2	108	0.748087
2	109	0.733505
2	110	0.698969
2	111	0.678066
2	112	0.633644
2	113	0.615052
2	114	0.579113
2	115	0.548888
2	116	0.514245
2	117	0.500114
2	118	0.480098
2	119	0.484414
2	120	0.448612
2	121	0.440976
2	122	0.430936
2	123	0.363819
2	124	0.326302
2	125	0.279994
2	126	0.268943
2	127	0.267416
2	128	0.269521
2	129	0.261974
2	130	0.237565
2	131	0.219466
2	132	0.224457
2	133	0.247259
2	134	0.250397
2	135	0.244927
2	136	0.263733
2	137	0.283371
2	138	0.314186
2	139	0.333264
2	140	0.363005
2	141	0.316609
2	142	0.294974
2	143	0.284240
2	144	0.267230
2	145	0.282512
2	146	0.313900
2	147	0.330696
2	148	0.387096
2	149	0.415133
2	150	0.443314
2	151	0.441639
2	152	0.433785
2	153	0.406225
2	154	0.353138
2	155	0.356755
2	156	0.342639
2	157	0.339215
2	158	0.308424
2	159	0.328317
2	160	0.336651
2	161	0.325862
2	162	0.323128
2	163	0.329139
2	164	0.330710
2	165	0.324939
2	166	0.324059
2	167	0.313538
2	168	0.321952
2	169	0.310535
2	170	0.287918
2	171	0.279251
2	172	0.270322
2	173	0.260328
2	174	0.275820
2	175	0.277613
2	176	0.288683
2	177	0.291910
2	178	0.282682
2	179	0.286756
2	180	0.271333
2	181	0.269647
2	182	0.263601
2	183	0.270633
2	184	0.285194
2	185	0.310949
2	186	0.329865
2	187	0.365928
2	188	0.379455
2	189	0.410584
2	190	0.425771
2	191	0.430500
2	192	0.407704
2	193	0.424374
2	194	0.401908
2	195	0.403685
2	196	0.413541
2	197	0.369277
2	198	0.339581
2	199	0.321855
2	200	0.293626
