parameter_set,trial,following_count_windowed,engulfing_count_windowed,separating_count_windowed,following_count_full,engulfing_count_full,separating_count_full,total_behaviors_windowed,total_behaviors_full,avg_distance,min_distance,max_distance,std_distance,follow_threshold,engulf_threshold,separation_threshold,analysis_window_sec
ph2_n10_s2.0,1,0,1,0,1,1,1,1,3,1.4884800203737176,0.02102161376168233,5.02761685484616,1.4099299046091558,2.0,1.0,4.0,150
ph2_n10_s2.0,2,1,1,0,2,2,1,2,5,1.1968030143140411,0.07623487770637564,5.0858441128977,1.1540339657678376,2.0,1.0,4.0,150
ph2_n10_s2.0,3,0,1,0,1,1,1,1,3,1.0002710123745773,0.018128376085807456,5.237355994466882,1.244850343889778,2.0,1.0,4.0,150
