trial	time_sec	distance
1	0	2.966334
1	1	2.994147
1	2	3.017400
1	3	2.992741
1	4	2.983731
1	5	2.943465
1	6	2.922845
1	7	2.883765
1	8	2.877418
1	9	2.866215
1	10	2.855019
1	11	2.857238
1	12	2.824962
1	13	2.763269
1	14	2.684548
1	15	2.598309
1	16	2.487155
1	17	2.355689
1	18	2.255099
1	19	2.115893
1	20	1.982058
1	21	1.839215
1	22	1.706693
1	23	1.575589
1	24	1.457539
1	25	1.321360
1	26	1.214036
1	27	1.104240
1	28	0.965813
1	29	0.843556
1	30	0.732088
1	31	0.621579
1	32	0.501706
1	33	0.379252
1	34	0.252974
1	35	0.176886
1	36	0.177518
1	37	0.237001
1	38	0.307988
1	39	0.397620
1	40	0.452698
1	41	0.507412
1	42	0.542074
1	43	0.564011
1	44	0.549657
1	45	0.537315
1	46	0.525075
1	47	0.563303
1	48	0.551592
1	49	0.534408
1	50	0.491313
1	51	0.444274
1	52	0.404535
1	53	0.359601
1	54	0.326668
1	55	0.279650
1	56	0.237333
1	57	0.204847
1	58	0.186205
1	59	0.187633
1	60	0.199593
1	61	0.173084
1	62	0.167615
1	63	0.155281
1	64	0.153000
1	65	0.130835
1	66	0.107231
1	67	0.089106
1	68	0.062061
1	69	0.053207
1	70	0.054878
1	71	0.052576
1	72	0.058366
1	73	0.084496
1	74	0.103067
1	75	0.097413
1	76	0.089947
1	77	0.074870
1	78	0.063748
1	79	0.072592
1	80	0.080393
1	81	0.081570
1	82	0.097632
1	83	0.103885
1	84	0.093772
1	85	0.096829
1	86	0.099875
1	87	0.116416
1	88	0.115970
1	89	0.118940
1	90	0.127747
1	91	0.135889
1	92	0.116899
1	93	0.109202
1	94	0.108044
1	95	0.084826
1	96	0.077146
1	97	0.083448
1	98	0.074414
1	99	0.057854
1	100	0.052504
1	101	0.060356
1	102	0.079250
1	103	0.088767
1	104	0.085630
1	105	0.087057
1	106	0.075341
1	107	0.067861
1	108	0.051157
1	109	0.074482
1	110	0.084383
1	111	0.082503
1	112	0.097356
1	113	0.130564
1	114	0.160585
1	115	0.158442
1	116	0.171927
1	117	0.160357
1	118	0.141749
1	119	0.133719
1	120	0.136515
1	121	0.113569
1	122	0.107520
1	123	0.089541
1	124	0.080859
1	125	0.085589
1	126	0.084438
1	127	0.084387
1	128	0.084208
1	129	0.094067
1	130	0.099632
1	131	0.093541
