,following_mean,following_mean,engulfing_mean,engulfing_mean,separating_mean,separating_mean,avg_distance_mean,avg_distance_mean,interaction_index,interaction_index
,mean,std,mean,std,mean,std,mean,std,mean,std
swarm_size,,,,,,,,,,
5,1.3333333333333333,1.0408329997330663,0.8518518518518519,1.4250839264867399,0.18518518518518517,0.2939723678960656,4.15991567220079,2.2441730739149204,2.053703703703704,2.4648329019566213
10,0.5555555555555556,0.7993052538854533,0.925925925925926,0.49378857873975496,0.0,0.0,1.4869308517443995,1.2467642184664944,1.4814814814814816,1.0015420209622192
20,0.3333333333333333,0.5270462766947298,1.0370370370370372,0.3513641844631533,0.0,0.0,1.0615192560521263,0.8525618799773319,1.3703703703703702,0.6961091158967594
