trial	time_sec	distance
1	0	3.239114
1	1	3.274588
1	2	3.296450
1	3	3.343894
1	4	3.408627
1	5	3.475692
1	6	3.525850
1	7	3.550092
1	8	3.573944
1	9	3.540615
1	10	3.505381
1	11	3.453304
1	12	3.405009
1	13	3.347945
1	14	3.267081
1	15	3.203084
1	16	3.134751
1	17	3.057533
1	18	2.954638
1	19	2.876925
1	20	2.786141
1	21	2.706679
1	22	2.608800
1	23	2.522036
1	24	2.458926
1	25	2.362520
1	26	2.249850
1	27	2.144209
1	28	2.039479
1	29	1.936163
1	30	1.819911
1	31	1.715139
1	32	1.618579
1	33	1.520254
1	34	1.451884
1	35	1.385056
1	36	1.328746
1	37	1.241050
1	38	1.163921
1	39	1.062656
1	40	0.966989
1	41	0.888626
1	42	0.788792
1	43	0.695446
1	44	0.598790
1	45	0.503120
1	46	0.410910
1	47	0.446683
1	48	0.520107
1	49	0.489836
1	50	0.452075
1	51	0.438724
1	52	0.415389
1	53	0.425703
1	54	0.429715
1	55	0.433001
1	56	0.425688
1	57	0.429269
1	58	0.442255
1	59	0.431858
1	60	0.396838
1	61	0.353630
1	62	0.343190
1	63	0.346995
1	64	0.345734
1	65	0.358167
1	66	0.371075
1	67	0.386553
1	68	0.417861
1	69	0.433002
1	70	0.438000
1	71	0.444463
1	72	0.409325
1	73	0.411950
1	74	0.396698
1	75	0.385227
1	76	0.374966
1	77	0.367865
1	78	0.359915
1	79	0.357633
1	80	0.355941
1	81	0.344642
1	82	0.357021
1	83	0.352220
1	84	0.359765
1	85	0.381610
1	86	0.375378
1	87	0.374455
1	88	0.377059
1	89	0.382226
1	90	0.375895
1	91	0.377340
1	92	0.372449
1	93	0.367498
1	94	0.374740
1	95	0.368456
1	96	0.366535
1	97	0.367692
1	98	0.369898
1	99	0.375747
1	100	0.371877
1	101	0.361246
1	102	0.361704
1	103	0.354925
1	104	0.356908
1	105	0.356124
1	106	0.348617
1	107	0.331638
1	108	0.335210
1	109	0.354884
1	110	0.350034
1	111	0.347532
1	112	0.345593
1	113	0.336018
1	114	0.315020
1	115	0.310090
1	116	0.305751
1	117	0.310100
1	118	0.300019
1	119	0.293097
1	120	0.308539
1	121	0.315281
1	122	0.321782
1	123	0.322174
1	124	0.322459
1	125	0.353880
1	126	0.324156
1	127	0.273071
1	128	0.283903
1	129	0.284920
1	130	0.283740
1	131	0.293977
1	132	0.293618
1	133	0.275470
1	134	0.249718
1	135	0.233214
1	136	0.225956
1	137	0.227215
1	138	0.221405
1	139	0.214646
1	140	0.219047
1	141	0.228997
1	142	0.231045
1	143	0.250055
