trial,frame,time_sec,distance
1,0,0.0,5.123649202720133
1,1,0.020833333333333332,5.123649638354297
1,2,0.041666666666666664,5.123657383684597
1,3,0.0625,5.123682423847256
1,4,0.08333333333333333,5.123724024090608
1,5,0.10416666666666667,5.123774512366301
1,6,0.125,5.123826853717569
1,7,0.14583333333333334,5.123873275956388
1,8,0.16666666666666666,5.123894816994031
1,9,0.1875,5.123862330118118
1,10,0.20833333333333334,5.123759135548017
1,11,0.22916666666666666,5.123568064229421
1,12,0.25,5.123248975003743
1,13,0.2708333333333333,5.1227678022118495
1,14,0.2916666666666667,5.122118975721406
1,15,0.3125,5.121304049577112
1,16,0.3333333333333333,5.120313281004398
1,17,0.3541666666666667,5.119137619115991
1,18,0.375,5.117781046910954
1,19,0.3958333333333333,5.116241253923149
1,20,0.4166666666666667,5.1145062807013755
1,21,0.4375,5.11258088345751
1,22,0.4583333333333333,5.1104899410741265
1,23,0.4791666666666667,5.1082513937109155
1,24,0.5,5.105869683718567
1,25,0.5208333333333334,5.103356059708433
1,26,0.5416666666666666,5.100732676116032
1,27,0.5625,5.098017755272294
1,28,0.5833333333333334,5.09522360458559
1,29,0.6041666666666666,5.092365393750368
1,30,0.625,5.089456462545219
1,31,0.6458333333333334,5.08649644668669
1,32,0.6666666666666666,5.083475523523973
1,33,0.6875,5.0803933668691075
1,34,0.7083333333333334,5.0772626127062415
1,35,0.7291666666666666,5.074098285530588
1,36,0.75,5.070908219300708
1,37,0.7708333333333334,5.067696301790307
1,38,0.7916666666666666,5.064470869676431
1,39,0.8125,5.06123237982903
1,40,0.8333333333333334,5.057972905347712
1,41,0.8541666666666666,5.054697219071785
1,42,0.875,5.051425579228855
1,43,0.8958333333333334,5.0481746420950495
1,44,0.9166666666666666,5.044948729639037
1,45,0.9375,5.041750978301458
1,46,0.9583333333333334,5.038593330251216
1,47,0.9791666666666666,5.035487773553796
1,48,1.0,5.032432100324601
1,49,1.0208333333333333,5.029417294330202
1,50,1.0416666666666667,5.026451979260967
1,51,1.0625,5.023547695807554
1,52,1.0833333333333333,5.020692160698979
1,53,1.1041666666666667,5.017869195758979
1,54,1.125,5.015082323712734
1,55,1.1458333333333333,5.012338791199352
1,56,1.1666666666666667,5.009624011834131
1,57,1.1875,5.006907850814706
1,58,1.2083333333333333,5.004167798212632
1,59,1.2291666666666667,5.001388738075465
1,60,1.25,4.9985447957909885
1,61,1.2708333333333333,4.9956064637371815
1,62,1.2916666666666667,4.9925653497772595
1,63,1.3125,4.989417498822131
1,64,1.3333333333333333,4.986145691101542
1,65,1.3541666666666667,4.982734621561165
1,66,1.375,4.979184263442296
1,67,1.3958333333333333,4.975492244087266
1,68,1.4166666666666667,4.971639567532785
1,69,1.4375,4.967610674958944
1,70,1.4583333333333333,4.96340824324755
1,71,1.4791666666666667,4.959035339739388
1,72,1.5,4.954477642091935
1,73,1.5208333333333333,4.949726249055263
1,74,1.5416666666666667,4.944795922333202
1,75,1.5625,4.939698073142189
1,76,1.5833333333333333,4.934423837954018
1,77,1.6041666666666667,4.928981365229823
1,78,1.625,4.923416069956126
1,79,1.6458333333333333,4.917766120512831
1,80,1.6666666666666667,4.912038531572116
1,81,1.6875,4.906255491710376
1,82,1.7083333333333333,4.9004715136048995
1,83,1.7291666666666667,4.894732611665817
1,84,1.75,4.8890519344051935
1,85,1.7708333333333333,4.8834381654466945
1,86,1.7916666666666667,4.87791645055705
1,87,1.8125,4.872507100272424
1,88,1.8333333333333333,4.8672149122496995
1,89,1.8541666666666667,4.862042228765294
1,90,1.875,4.856998297575283
1,91,1.8958333333333333,4.852088107399961
1,92,1.9166666666666667,4.84730101650401
1,93,1.9375,4.842620461919643
1,94,1.9583333333333333,4.838038274486045
1,95,1.9791666666666667,4.833555517320415
1,96,2.0,4.8291638778970185
1,97,2.0208333333333335,4.824839586874704
1,98,2.0416666666666665,4.82056745994349
1,99,2.0625,4.816344085348925
1,100,2.0833333333333335,4.812154981357069
1,101,2.1041666666666665,4.807986340767371
1,102,2.125,4.803850479204044
1,103,2.1458333333333335,4.79975822703993
1,104,2.1666666666666665,4.7956884130759025
1,105,2.1875,4.791608553956012
1,106,2.2083333333333335,4.78750908486314
1,107,2.2291666666666665,4.783399253410096
1,108,2.25,4.779280487201445
1,109,2.2708333333333335,4.775142504155226
1,110,2.2916666666666665,4.770982968275251
1,111,2.3125,4.766814142801938
1,112,2.3333333333333335,4.7626395181696655
1,113,2.3541666666666665,4.758446364396049
1,114,2.375,4.754226971254536
1,115,2.3958333333333335,4.7499893030925255
1,116,2.4166666666666665,4.745741039368358
1,117,2.4375,4.74148635280764
1,118,2.4583333333333335,4.7372433781299375
1,119,2.4791666666666665,4.733044022117155
1,120,2.5,4.728907971010136
1,121,2.5208333333333335,4.7248347405504205
1,122,2.5416666666666665,4.720829870861722
1,123,2.5625,4.716912426062048
1,124,2.5833333333333335,4.713086465139543
1,125,2.6041666666666665,4.709330958853496
1,126,2.625,4.705631201679989
1,127,2.6458333333333335,4.701991061722212
1,128,2.6666666666666665,4.698407599086914
1,129,2.6875,4.694869275426891
1,130,2.7083333333333335,4.691384041504854
1,131,2.7291666666666665,4.687971402385543
1,132,2.75,4.684633141665676
1,133,2.7708333333333335,4.681356945334672
1,134,2.7916666666666665,4.678139001122169
1,135,2.8125,4.674989018982064
1,136,2.8333333333333335,4.671909089682014
1,137,2.8541666666666665,4.668886316135213
1,138,2.875,4.6659251947925355
1,139,2.8958333333333335,4.663063730331781
1,140,2.9166666666666665,4.660335620301596
