trial	time_sec	distance
1	0	5.035814
1	1	4.970754
1	2	4.892231
1	3	4.768457
1	4	4.620997
1	5	4.511263
1	6	4.366096
1	7	4.232259
1	8	4.113912
1	9	4.004374
1	10	3.877457
1	11	3.796550
1	12	3.725741
1	13	3.675144
1	14	3.639640
1	15	3.589435
1	16	3.577975
1	17	3.547479
1	18	3.538183
1	19	3.537733
1	20	3.526823
1	21	3.498061
1	22	3.478444
1	23	3.453600
1	24	3.466660
1	25	3.423731
1	26	3.382359
1	27	3.347556
1	28	3.330901
1	29	3.296165
1	30	3.231064
1	31	3.193335
1	32	3.182183
1	33	3.174866
1	34	3.164805
1	35	3.199739
1	36	3.191160
1	37	3.170802
1	38	3.143257
1	39	3.132728
1	40	3.067074
1	41	3.060691
1	42	3.045119
1	43	3.027961
1	44	3.005936
1	45	2.992154
1	46	2.965865
1	47	2.946222
1	48	2.943655
1	49	2.909896
1	50	2.874375
1	51	2.850311
1	52	2.852888
1	53	2.834077
1	54	2.813261
1	55	2.792661
1	56	2.763239
1	57	2.759875
1	58	2.750078
1	59	2.715973
1	60	2.707127
1	61	2.704819
1	62	2.708765
1	63	2.682213
1	64	2.615184
1	65	2.550622
1	66	2.493056
1	67	2.476447
1	68	2.427662
1	69	2.396846
1	70	2.376074
1	71	2.319884
1	72	2.283489
1	73	2.245752
1	74	2.194942
1	75	2.178761
1	76	2.137049
1	77	2.050106
1	78	1.985139
1	79	1.953670
1	80	1.896514
1	81	1.866218
1	82	1.798344
1	83	1.752765
1	84	1.704285
1	85	1.651142
1	86	1.599035
1	87	1.537234
1	88	1.476108
1	89	1.400623
1	90	1.308454
1	91	1.233097
1	92	1.162148
1	93	1.048841
1	94	0.963453
1	95	0.894620
1	96	0.791949
1	97	0.698635
1	98	0.592265
1	99	0.540488
1	100	0.485161
1	101	0.469017
1	102	0.450272
1	103	0.432282
1	104	0.405278
1	105	0.345537
1	106	0.274656
1	107	0.219843
1	108	0.200929
1	109	0.187730
1	110	0.186873
1	111	0.167430
1	112	0.152664
1	113	0.156652
1	114	0.126570
1	115	0.099874
1	116	0.086798
1	117	0.088158
1	118	0.064012
1	119	0.075224
1	120	0.061338
1	121	0.082233
1	122	0.104537
1	123	0.100924
1	124	0.114894
1	125	0.147614
1	126	0.189791
1	127	0.223737
1	128	0.263960
1	129	0.308461
1	130	0.346916
1	131	0.376787
1	132	0.395796
1	133	0.427512
1	134	0.451646
1	135	0.471125
1	136	0.502454
1	137	0.481209
1	138	0.460391
1	139	0.426017
1	140	0.399758
1	141	0.331659
1	142	0.332052
1	143	0.327291
1	144	0.323415
1	145	0.324031
1	146	0.341588
1	147	0.327080
1	148	0.304894
1	149	0.311956
1	150	0.289973
1	151	0.307454
1	152	0.311533
1	153	0.260834
1	154	0.237096
1	155	0.215216
1	156	0.176460
1	157	0.144710
1	158	0.148699
1	159	0.134403
1	160	0.132596
1	161	0.095364
1	162	0.112974
1	163	0.164281
1	164	0.205718
1	165	0.252512
