trial	time_sec	distance
1	0	4.406464
1	1	4.379745
1	2	4.306401
1	3	4.197901
1	4	4.100638
1	5	4.004810
1	6	3.950780
1	7	3.883448
1	8	3.898775
1	9	3.871068
1	10	3.857564
1	11	3.843555
1	12	3.834454
1	13	3.766074
1	14	3.695326
1	15	3.674696
1	16	3.618632
1	17	3.575048
1	18	3.527553
1	19	3.517855
1	20	3.509037
1	21	3.508282
1	22	3.498928
1	23	3.472636
1	24	3.469787
1	25	3.458237
1	26	3.441131
1	27	3.432039
1	28	3.435678
1	29	3.432150
1	30	3.419675
1	31	3.397787
1	32	3.380746
1	33	3.372357
1	34	3.349970
1	35	3.337496
1	36	3.335854
1	37	3.330899
1	38	3.338001
1	39	3.333978
1	40	3.343330
1	41	3.307920
1	42	3.309289
1	43	3.337942
1	44	3.328617
1	45	3.346110
1	46	3.357537
1	47	3.350915
1	48	3.377455
1	49	3.380633
1	50	3.377410
1	51	3.390236
1	52	3.357854
1	53	3.365549
1	54	3.391476
1	55	3.405904
1	56	3.423794
1	57	3.446294
1	58	3.464154
1	59	3.479869
1	60	3.493669
1	61	3.508907
1	62	3.528946
1	63	3.523957
1	64	3.534373
1	65	3.552183
1	66	3.549148
1	67	3.580281
1	68	3.604270
1	69	3.633198
1	70	3.648979
1	71	3.655306
1	72	3.657898
1	73	3.660838
1	74	3.673448
1	75	3.649077
1	76	3.657114
1	77	3.645907
1	78	3.638590
1	79	3.630354
1	80	3.592628
1	81	3.576387
1	82	3.550647
1	83	3.537459
1	84	3.513001
1	85	3.492909
1	86	3.477302
1	87	3.469145
1	88	3.466426
1	89	3.457469
1	90	3.438028
1	91	3.430728
1	92	3.419943
1	93	3.415231
1	94	3.406582
1	95	3.380830
1	96	3.352791
1	97	3.324701
1	98	3.324526
1	99	3.334855
1	100	3.315097
1	101	3.322589
1	102	3.321888
1	103	3.306852
1	104	3.306949
1	105	3.305985
1	106	3.327785
1	107	3.330053
1	108	3.347998
1	109	3.342102
1	110	3.370184
1	111	3.326535
1	112	3.356508
1	113	3.335049
1	114	3.290047
1	115	3.319379
1	116	3.327288
1	117	3.334236
1	118	3.300583
1	119	3.309475
1	120	3.324908
1	121	3.331967
1	122	3.342767
1	123	3.351844
1	124	3.359417
1	125	3.378130
1	126	3.381010
1	127	3.379368
1	128	3.385440
1	129	3.387681
1	130	3.397782
1	131	3.400843
1	132	3.411341
1	133	3.430421
1	134	3.437156
1	135	3.440192
1	136	3.439062
1	137	3.437352
1	138	3.446691
1	139	3.453885
1	140	3.463017
1	141	3.467410
1	142	3.472094
1	143	3.470348
1	144	3.473913
1	145	3.486829
1	146	3.479744
1	147	3.486377
1	148	3.498242
1	149	3.504148
1	150	3.501477
1	151	3.506914
1	152	3.509472
1	153	3.524174
1	154	3.527629
1	155	3.520120
1	156	3.490747
1	157	3.497343
1	158	3.502525
1	159	3.491380
1	160	3.492423
1	161	3.501002
1	162	3.514072
1	163	3.521552
1	164	3.547110
1	165	3.545001
1	166	3.557086
1	167	3.559288
1	168	3.531797
1	169	3.532233
1	170	3.519369
1	171	3.501233
1	172	3.493163
1	173	3.482933
1	174	3.483128
1	175	3.465639
1	176	3.461258
1	177	3.448261
1	178	3.405624
1	179	3.378762
1	180	3.384056
1	181	3.345445
1	182	3.291711
1	183	3.256117
1	184	3.236925
1	185	3.228038
1	186	3.199680
1	187	3.200928
1	188	3.195485
1	189	3.169506
1	190	3.161514
1	191	3.169506
1	192	3.159119
1	193	3.157995
1	194	3.163955
1	195	3.173157
1	196	3.159326
1	197	3.166173
1	198	3.172661
1	199	3.151993
1	200	3.153255
1	201	3.156197
1	202	3.160062
1	203	3.167155
1	204	3.184888
1	205	3.191175
1	206	3.199693
1	207	3.205662
1	208	3.202625
1	209	3.191469
1	210	3.192338
1	211	3.205829
1	212	3.206691
1	213	3.213218
1	214	3.195752
1	215	3.214854
1	216	3.207941
1	217	3.185022
1	218	3.194261
1	219	3.190572
1	220	3.199921
1	221	3.206900
1	222	3.205579
1	223	3.196292
1	224	3.207350
1	225	3.215748
1	226	3.231781
1	227	3.242412
1	228	3.243654
1	229	3.255329
1	230	3.283602
1	231	3.298315
1	232	3.308649
1	233	3.315062
1	234	3.325195
1	235	3.323163
1	236	3.337084
1	237	3.348082
1	238	3.348380
1	239	3.352925
1	240	3.367973
1	241	3.381631
1	242	3.383477
1	243	3.404287
1	244	3.425385
1	245	3.464544
1	246	3.511356
1	247	3.550064
1	248	3.600077
1	249	3.637541
1	250	3.670006
1	251	3.710278
1	252	3.743049
1	253	3.775912
1	254	3.814549
1	255	3.881610
1	256	3.897961
1	257	3.882672
1	258	3.887211
1	259	3.907183
1	260	3.903094
1	261	3.882392
1	262	3.891696
1	263	3.878256
1	264	3.868610
1	265	3.868903
1	266	3.846224
1	267	3.836911
1	268	3.824015
1	269	3.839911
1	270	3.862200
1	271	3.856971
1	272	3.872058
1	273	3.850478
1	274	3.794391
1	275	3.764174
1	276	3.729860
1	277	3.721433
1	278	3.747954
1	279	3.773111
1	280	3.790501
1	281	3.803450
1	282	3.811274
1	283	3.832292
1	284	3.871606
1	285	3.886627
1	286	3.905455
1	287	3.880710
1	288	3.933776
1	289	3.897733
1	290	3.881540
1	291	3.858118
1	292	3.814818
1	293	3.794521
1	294	3.814862
1	295	3.787799
1	296	3.783455
1	297	3.786047
1	298	3.753893
1	299	3.714706
2	0	4.325456
2	1	4.388157
2	2	4.478475
2	3	4.479220
2	4	4.372333
2	5	4.211773
2	6	4.027867
2	7	3.911535
2	8	3.807008
2	9	3.743116
2	10	3.698920
2	11	3.735184
2	12	3.740170
2	13	3.779539
2	14	3.797389
2	15	3.837591
2	16	3.879611
2	17	3.901036
2	18	3.951982
2	19	3.976987
2	20	4.021638
2	21	4.091925
2	22	4.084667
2	23	4.093702
2	24	4.096391
2	25	4.042221
2	26	4.008526
2	27	3.993723
2	28	3.936269
2	29	3.906920
2	30	3.890977
2	31	3.850004
2	32	3.833236
2	33	3.825746
2	34	3.784359
2	35	3.733918
2	36	3.726509
2	37	3.711281
2	38	3.635334
2	39	3.628218
2	40	3.619362
2	41	3.611243
2	42	3.602107
2	43	3.606309
2	44	3.625679
2	45	3.651177
2	46	3.674823
2	47	3.713945
2	48	3.754939
2	49	3.790158
2	50	3.800619
2	51	3.804041
2	52	3.804921
2	53	3.791000
2	54	3.776609
2	55	3.767254
2	56	3.766182
2	57	3.763712
2	58	3.746545
2	59	3.738883
2	60	3.726607
2	61	3.719172
2	62	3.706839
2	63	3.702459
2	64	3.688662
2	65	3.675560
2	66	3.694445
2	67	3.717389
2	68	3.750958
2	69	3.782875
2	70	3.798578
2	71	3.803010
2	72	3.809549
2	73	3.790372
2	74	3.796032
2	75	3.793992
2	76	3.762865
2	77	3.749588
2	78	3.734243
2	79	3.732443
2	80	3.735682
2	81	3.734509
2	82	3.702383
2	83	3.695646
2	84	3.688663
2	85	3.670294
2	86	3.684682
2	87	3.731332
2	88	3.740972
2	89	3.755066
2	90	3.751668
2	91	3.758021
2	92	3.766620
2	93	3.763382
2	94	3.771014
2	95	3.772515
2	96	3.772444
2	97	3.758535
2	98	3.763519
2	99	3.775176
2	100	3.776883
2	101	3.751973
2	102	3.757651
2	103	3.748588
2	104	3.752691
2	105	3.752820
2	106	3.770040
2	107	3.785146
2	108	3.813395
2	109	3.819864
2	110	3.823663
2	111	3.793534
2	112	3.807617
2	113	3.819935
2	114	3.816165
2	115	3.814812
2	116	3.819199
2	117	3.794835
2	118	3.771525
2	119	3.787110
2	120	3.787883
2	121	3.807820
2	122	3.837677
2	123	3.839700
2	124	3.800223
2	125	3.790487
2	126	3.782702
2	127	3.820284
2	128	3.830415
2	129	3.805028
2	130	3.805011
2	131	3.779610
2	132	3.782980
2	133	3.809626
2	134	3.835671
2	135	3.854141
2	136	3.866868
2	137	3.822369
2	138	3.793461
2	139	3.781632
2	140	3.755105
2	141	3.748518
2	142	3.749478
2	143	3.716817
2	144	3.716160
2	145	3.756377
2	146	3.776404
2	147	3.796648
2	148	3.826874
2	149	3.844873
2	150	3.834054
2	151	3.800211
2	152	3.784399
2	153	3.764756
2	154	3.727289
2	155	3.734885
2	156	3.756696
2	157	3.752295
2	158	3.776911
2	159	3.835388
2	160	3.839083
2	161	3.835191
2	162	3.799343
2	163	3.798691
2	164	3.805638
2	165	3.795609
2	166	3.808338
2	167	3.819208
2	168	3.818600
2	169	3.823722
2	170	3.847105
2	171	3.864778
2	172	3.852047
2	173	3.858576
2	174	3.832708
2	175	3.774684
2	176	3.753692
2	177	3.745831
2	178	3.761613
2	179	3.780130
2	180	3.805169
2	181	3.811423
2	182	3.811259
2	183	3.823569
2	184	3.831532
2	185	3.829684
2	186	3.839306
2	187	3.848915
2	188	3.865444
2	189	3.874809
2	190	3.882472
2	191	3.868738
2	192	3.866218
2	193	3.819488
2	194	3.815636
2	195	3.811073
2	196	3.789536
2	197	3.799146
2	198	3.798367
2	199	3.780960
2	200	3.807335
2	201	3.805872
2	202	3.808869
2	203	3.818109
2	204	3.803714
2	205	3.797829
2	206	3.816295
2	207	3.812574
2	208	3.772703
2	209	3.753713
2	210	3.772980
2	211	3.779622
2	212	3.764636
2	213	3.756258
2	214	3.743613
2	215	3.753696
2	216	3.756098
2	217	3.755141
2	218	3.755810
2	219	3.751819
2	220	3.764003
2	221	3.773754
2	222	3.766080
2	223	3.777325
2	224	3.802907
2	225	3.801072
2	226	3.805592
2	227	3.788633
2	228	3.785160
2	229	3.773608
2	230	3.759591
2	231	3.755888
2	232	3.746873
2	233	3.752048
2	234	3.763081
2	235	3.805788
2	236	3.849139
2	237	3.898076
2	238	3.896892
2	239	3.900415
2	240	3.882816
2	241	3.816413
2	242	3.822427
2	243	3.825274
2	244	3.800113
2	245	3.794760
2	246	3.810706
2	247	3.811273
2	248	3.807045
2	249	3.821535
2	250	3.819665
2	251	3.813202
2	252	3.818724
2	253	3.845395
2	254	3.834550
2	255	3.865640
2	256	3.821423
2	257	3.799621
2	258	3.777009
2	259	3.775089
2	260	3.800837
2	261	3.822814
2	262	3.809029
2	263	3.817740
2	264	3.810880
2	265	3.783208
2	266	3.764385
2	267	3.765516
2	268	3.750941
2	269	3.774524
2	270	3.779331
2	271	3.810126
2	272	3.840859
2	273	3.853383
2	274	3.860457
2	275	3.873368
2	276	3.869587
2	277	3.863705
2	278	3.827675
2	279	3.790559
2	280	3.786413
2	281	3.795724
2	282	3.783266
2	283	3.780217
2	284	3.776423
2	285	3.789849
2	286	3.781807
2	287	3.753247
2	288	3.760415
2	289	3.749492
2	290	3.716471
2	291	3.755137
2	292	3.777250
2	293	3.797182
2	294	3.813019
2	295	3.798097
2	296	3.798209
2	297	3.794904
2	298	3.841953
2	299	3.815927
3	0	4.357761
3	1	4.331639
3	2	4.349949
3	3	4.308115
3	4	4.158211
3	5	4.154958
3	6	4.083736
3	7	3.954314
3	8	3.942453
3	9	3.907574
3	10	3.856431
3	11	3.823239
3	12	3.805031
3	13	3.796655
3	14	3.792422
3	15	3.797501
3	16	3.795412
3	17	3.810527
3	18	3.844075
3	19	3.876467
3	20	3.882006
3	21	3.880593
3	22	3.899085
3	23	3.882280
3	24	3.873452
3	25	3.901659
3	26	3.912089
3	27	3.924104
3	28	3.958613
3	29	3.974037
3	30	3.964223
3	31	3.954862
3	32	3.927549
3	33	3.894935
3	34	3.881288
3	35	3.862948
3	36	3.851563
3	37	3.831041
3	38	3.845108
3	39	3.891615
3	40	3.904838
3	41	3.912594
3	42	3.920332
3	43	3.915772
3	44	3.913563
3	45	3.908941
3	46	3.905692
3	47	3.906712
3	48	3.895512
3	49	3.867152
