parameter_set,trial,following_count_windowed,engulfing_count_windowed,separating_count_windowed,following_count_full,engulfing_count_full,separating_count_full,total_behaviors_windowed,total_behaviors_full,avg_distance,min_distance,max_distance,std_distance,follow_threshold,engulf_threshold,separation_threshold,analysis_window_sec
ph2_n5_s3.0,1,1,0,0,1,0,1,1,2,3.4939825771616295,3.1513683493858586,4.406466193114336,0.2346023906514235,2.0,1.0,4.0,150
ph2_n5_s3.0,2,1,0,0,2,0,2,1,4,3.8063834371036958,3.591981690678135,4.487198500319138,0.10646786668039934,2.0,1.0,4.0,150
ph2_n5_s3.0,3,1,0,0,1,0,1,1,2,3.9149002253616487,3.780931097250202,4.357760956092994,0.06017385687838717,2.0,1.0,4.0,150
