trial	time_sec	distance
1	0	6.089638
1	1	5.995732
1	2	5.798876
1	3	5.555801
1	4	5.310551
1	5	5.086962
1	6	4.898694
1	7	4.735255
1	8	4.571947
1	9	4.440511
1	10	4.266375
1	11	4.090605
1	12	3.942434
1	13	3.839571
1	14	3.726917
1	15	3.630628
1	16	3.569471
1	17	3.501177
1	18	3.427653
1	19	3.335111
1	20	3.286235
1	21	3.220742
1	22	3.175858
1	23	3.136059
1	24	3.092597
1	25	3.067861
1	26	3.014681
1	27	2.950993
1	28	2.879079
1	29	2.813462
1	30	2.764012
1	31	2.717763
1	32	2.687806
1	33	2.615625
1	34	2.576503
1	35	2.520028
1	36	2.457715
1	37	2.401355
1	38	2.365461
1	39	2.299264
1	40	2.251524
1	41	2.184781
1	42	2.157898
1	43	2.121569
1	44	2.060664
1	45	2.015003
1	46	1.970662
1	47	1.906554
1	48	1.845826
1	49	1.793511
1	50	1.722465
1	51	1.654279
1	52	1.639177
1	53	1.627158
1	54	1.587012
1	55	1.546475
1	56	1.511324
1	57	1.462018
1	58	1.392697
1	59	1.384980
1	60	1.336961
1	61	1.279981
1	62	1.238591
1	63	1.211771
1	64	1.187509
1	65	1.143120
1	66	1.099209
1	67	1.087967
1	68	1.086302
1	69	1.062003
1	70	1.058487
1	71	1.059357
1	72	1.015831
1	73	1.000952
1	74	0.967681
1	75	0.932826
1	76	0.905603
1	77	0.885975
1	78	0.873729
1	79	0.876364
1	80	0.845240
1	81	0.854697
1	82	0.895953
1	83	0.886774
1	84	0.901491
1	85	0.928825
1	86	0.946375
1	87	0.954132
1	88	0.976385
1	89	0.979232
1	90	0.966049
1	91	0.938339
1	92	0.921781
1	93	0.872370
1	94	0.879854
1	95	0.836605
1	96	0.792231
1	97	0.784928
1	98	0.783893
1	99	0.784549
1	100	0.808721
1	101	0.817287
1	102	0.843108
1	103	0.828217
1	104	0.641612
1	105	0.561092
1	106	0.505671
1	107	0.510678
1	108	0.501598
1	109	0.512955
1	110	0.540809
1	111	0.583442
1	112	0.604572
1	113	0.607057
1	114	0.616977
1	115	0.610758
1	116	0.640357
1	117	0.631116
1	118	0.599609
1	119	0.619762
1	120	0.640567
1	121	0.669642
1	122	0.711052
1	123	0.723763
1	124	0.757249
1	125	0.799873
1	126	0.812169
1	127	0.814631
1	128	0.841948
1	129	0.877597
1	130	0.916804
1	131	0.888799
1	132	0.902452
1	133	0.898700
1	134	0.928399
1	135	0.933236
1	136	0.930792
1	137	0.944762
1	138	0.954959
1	139	0.974621
1	140	0.993555
1	141	0.977239
1	142	0.962834
1	143	0.955166
1	144	0.943861
1	145	0.951823
1	146	0.972242
1	147	0.993854
1	148	1.022152
1	149	1.053989
1	150	1.079689
1	151	1.119557
1	152	1.167400
1	153	1.201616
1	154	1.229407
1	155	1.258179
1	156	1.275820
1	157	1.314371
1	158	1.319864
1	159	1.326844
1	160	1.320935
1	161	1.317109
1	162	1.307000
1	163	1.315351
1	164	1.337734
1	165	1.368263
1	166	1.415537
1	167	1.441606
1	168	1.443390
1	169	1.432987
1	170	1.432097
1	171	1.423973
1	172	1.416518
1	173	1.410625
1	174	1.414156
1	175	1.402594
1	176	1.407572
1	177	1.415245
1	178	1.417537
1	179	1.402383
1	180	1.370647
1	181	1.348026
1	182	1.335317
1	183	1.319040
1	184	1.308379
1	185	1.295838
1	186	1.287044
1	187	1.275892
1	188	1.242447
1	189	1.233410
1	190	1.206784
1	191	1.186544
1	192	1.153310
1	193	1.129020
1	194	1.104605
1	195	1.088936
1	196	1.062182
1	197	1.033718
1	198	0.956511
1	199	0.890189
1	200	0.835222
1	201	0.752028
1	202	0.710204
1	203	0.669486
1	204	0.586892
1	205	0.553740
1	206	0.525799
1	207	0.484943
1	208	0.440986
1	209	0.414115
1	210	0.413644
1	211	0.381388
1	212	0.389384
1	213	0.375839
1	214	0.346161
1	215	0.321780
1	216	0.274624
1	217	0.257263
1	218	0.250969
1	219	0.240214
1	220	0.221057
1	221	0.183573
1	222	0.123011
1	223	0.098764
1	224	0.097148
1	225	0.100048
1	226	0.106230
1	227	0.111988
1	228	0.115527
1	229	0.102327
1	230	0.090157
1	231	0.104066
1	232	0.097129
1	233	0.077156
1	234	0.063070
1	235	0.083603
1	236	0.086453
1	237	0.114757
1	238	0.158215
1	239	0.200471
1	240	0.204762
1	241	0.230819
1	242	0.265535
1	243	0.284828
1	244	0.311246
