trial,frame,time_sec,distance
1,0,0.0,3.190682638897776
1,1,0.03333333333333333,3.1906765171617995
1,2,0.06666666666666667,3.19059525525094
1,3,0.1,3.190358895982265
1,4,0.13333333333333333,3.189988100605565
1,5,0.16666666666666666,3.1895232122922734
1,6,0.2,3.1889130160828123
1,7,0.23333333333333334,3.1880876576082477
1,8,0.26666666666666666,3.1870542583571417
1,9,0.3,3.1858974122913453
1,10,0.3333333333333333,3.184715875083893
1,11,0.36666666666666664,3.1835286171723056
1,12,0.4,3.1822775344431022
1,13,0.43333333333333335,3.180932908155057
1,14,0.4666666666666667,3.1795410905065635
1,15,0.5,3.178135878775387
1,16,0.5333333333333333,3.176731878595305
1,17,0.5666666666666667,3.175376222244144
1,18,0.6,3.1740969900978593
1,19,0.6333333333333333,3.172871821159185
1,20,0.6666666666666666,3.1716815768106565
1,21,0.7,3.1705237915278492
1,22,0.7333333333333333,3.16934133503982
1,23,0.7666666666666667,3.1680423063108543
1,24,0.8,3.166626867729291
1,25,0.8333333333333334,3.1651343679422714
1,26,0.8666666666666667,3.1635249286322975
1,27,0.9,3.1617384797414525
1,28,0.9333333333333333,3.1597852555105015
1,29,0.9666666666666667,3.157705660967054
1,30,1.0,3.155464489453582
1,31,1.0333333333333334,3.1529808399863457
1,32,1.0666666666666667,3.1502470590177976
1,33,1.1,3.1473134404522
1,34,1.1333333333333333,3.1441564205525836
1,35,1.1666666666666667,3.1406871895294945
1,36,1.2,3.136918712659966
1,37,1.2333333333333334,3.1329584959517813
1,38,1.2666666666666666,3.128946376845472
1,39,1.3,3.1248950101147104
1,40,1.3333333333333333,3.120788344806485
1,41,1.3666666666666667,3.1166690350352946
1,42,1.4,3.112521604161068
1,43,1.4333333333333333,3.1083289305817323
1,44,1.4666666666666666,3.104143430399519
1,45,1.5,3.100035813355106
1,46,1.5333333333333334,3.0960352884526867
1,47,1.5666666666666667,3.0921703998406054
1,48,1.6,3.088532664983712
1,49,1.6333333333333333,3.085245961996021
1,50,1.6666666666666667,3.0821603448263675
1,51,1.7,3.0791135344521656
1,52,1.7333333333333334,3.0760747086259888
1,53,1.7666666666666666,3.073139900255156
1,54,1.8,3.070322441527115
1,55,1.8333333333333333,3.067495540763756
1,56,1.8666666666666667,3.064603404550957
1,57,1.9,3.061765675528232
1,58,1.9333333333333333,3.059052012962058
1,59,1.9666666666666666,3.0564656102789547
1,60,2.0,3.0539766479384367
1,61,2.033333333333333,3.0516649151434967
1,62,2.066666666666667,3.0495803204143015
1,63,2.1,3.0476489023858373
1,64,2.1333333333333333,3.0457476433098187
1,65,2.1666666666666665,3.0438310576807095
1,66,2.2,3.041919665517617
1,67,2.2333333333333334,3.0399821034021772
1,68,2.2666666666666666,3.037935558954685
1,69,2.3,3.035769359717581
1,70,2.3333333333333335,3.0335860111074897
1,71,2.3666666666666667,3.031473948640967
1,72,2.4,3.029392129566948
1,73,2.433333333333333,3.0272494674554444
1,74,2.466666666666667,3.02504251178948
1,75,2.5,3.022808287362659
1,76,2.533333333333333,3.0205012914767133
1,77,2.566666666666667,3.018046912530379
1,78,2.6,3.0154676502172584
1,79,2.6333333333333333,3.0128421960220875
1,80,2.6666666666666665,3.01019713770777
1,81,2.7,3.007511961574111
1,82,2.7333333333333334,3.004827873304363
1,83,2.7666666666666666,3.002210979355305
1,84,2.8,2.9996581535761977
1,85,2.8333333333333335,2.9971271041726495
1,86,2.8666666666666667,2.994604421849968
1,87,2.9,2.992116464343106
1,88,2.933333333333333,2.989658275182421
1,89,2.966666666666667,2.987164558694522
1,90,3.0,2.984610283041666
1,91,3.033333333333333,2.9820597637459265
1,92,3.066666666666667,2.979543972624915
1,93,3.1,2.9769669467161655
1,94,3.1333333333333333,2.9742165026060543
1,95,3.1666666666666665,2.9712746961632517
1,96,3.2,2.968180677711164
1,97,3.2333333333333334,2.9649589442467765
1,98,3.2666666666666666,2.9616232538075726
1,99,3.3,2.9582180610829756
1,100,3.3333333333333335,2.954780388071858
1,101,3.3666666666666667,2.951306019748518
1,102,3.4,2.9477766653792736
1,103,3.433333333333333,2.944190669775549
1,104,3.466666666666667,2.9405569720755897
1,105,3.5,2.9368774319831985
1,106,3.533333333333333,2.93314397517132
1,107,3.566666666666667,2.9293589524884207
1,108,3.6,2.9255407551193673
1,109,3.6333333333333333,2.921744982621408
1,110,3.6666666666666665,2.9180105967629273
1,111,3.7,2.9143340125752157
1,112,3.7333333333333334,2.910746200811
1,113,3.7666666666666666,2.9073291785146873
1,114,3.8,2.9041294435511866
1,115,3.8333333333333335,2.901101469201937
1,116,3.8666666666666667,2.898174181638129
1,117,3.9,2.8953232917691714
1,118,3.933333333333333,2.8925002618370437
1,119,3.966666666666667,2.889660968366322
1,120,4.0,2.8868596267224076
1,121,4.033333333333333,2.8841664175130286
1,122,4.066666666666666,2.8815626207836176
1,123,4.1,2.879008386615078
1,124,4.133333333333334,2.8764918261331878
1,125,4.166666666666667,2.8739638623946324
1,126,4.2,2.8713744863798936
1,127,4.233333333333333,2.8687476301335137
1,128,4.266666666666667,2.8661096276585214
1,129,4.3,2.8634226971542343
1,130,4.333333333333333,2.8606880256045812
1,131,4.366666666666666,2.858001209701401
1,132,4.4,2.855405044402153
1,133,4.433333333333334,2.8528202463318917
1,134,4.466666666666667,2.850170902653861
1,135,4.5,2.8474630378778785
1,136,4.533333333333333,2.8447444638090804
1,137,4.566666666666666,2.8420394640057487
1,138,4.6,2.8393400420538244
1,139,4.633333333333334,2.836651290793679
1,140,4.666666666666667,2.8339879834538957
