trial	time_sec	distance
1	0	2.798438
1	1	2.844161
1	2	2.878818
1	3	2.950123
1	4	3.010586
1	5	3.069209
1	6	3.133222
1	7	3.188815
1	8	3.250359
1	9	3.287078
1	10	3.311055
1	11	3.294524
1	12	3.327648
1	13	3.385066
1	14	3.423410
1	15	3.468525
1	16	3.540329
1	17	3.557054
1	18	3.561176
1	19	3.579171
1	20	3.494427
1	21	3.480556
1	22	3.535332
1	23	3.617797
1	24	3.671226
1	25	3.711046
1	26	3.782790
1	27	3.833702
1	28	3.858106
1	29	3.895874
1	30	3.927548
1	31	4.011046
1	32	4.076120
1	33	4.153533
1	34	4.239535
1	35	4.265103
1	36	4.274954
1	37	4.285002
1	38	4.278413
1	39	4.322665
1	40	4.337677
1	41	4.317160
1	42	4.334831
1	43	4.323334
1	44	4.312518
1	45	4.346515
1	46	4.346259
1	47	4.337414
1	48	4.340762
1	49	4.339101
1	50	4.332841
1	51	4.341602
1	52	4.322270
1	53	4.291058
1	54	4.274621
1	55	4.262476
1	56	4.279339
1	57	4.268199
1	58	4.256768
1	59	4.240668
1	60	4.226208
1	61	4.223136
1	62	4.246344
1	63	4.242049
1	64	4.241386
1	65	4.245840
1	66	4.250515
1	67	4.243223
1	68	4.273570
1	69	4.268508
1	70	4.277450
1	71	4.246523
1	72	4.233082
1	73	4.213645
1	74	4.167854
1	75	4.192908
1	76	4.227750
1	77	4.199678
1	78	4.166099
1	79	4.191207
1	80	4.178527
1	81	4.174256
1	82	4.171619
1	83	4.188537
1	84	4.178043
1	85	4.192757
1	86	4.207977
1	87	4.213305
1	88	4.216798
1	89	4.227740
1	90	4.245566
1	91	4.239029
1	92	4.224084
1	93	4.251315
1	94	4.273551
1	95	4.291736
1	96	4.291320
1	97	4.311289
1	98	4.338729
1	99	4.348858
1	100	4.352659
1	101	4.385407
1	102	4.378682
1	103	4.375137
1	104	4.400459
1	105	4.438413
1	106	4.436952
1	107	4.438266
1	108	4.407559
1	109	4.409179
1	110	4.418031
1	111	4.414900
1	112	4.418311
1	113	4.427484
1	114	4.408547
1	115	4.397015
1	116	4.397072
1	117	4.378794
1	118	4.423172
1	119	4.416962
1	120	4.442407
1	121	4.449346
1	122	4.450342
1	123	4.459487
1	124	4.477259
1	125	4.495257
1	126	4.493489
1	127	4.481490
1	128	4.536459
1	129	4.552446
1	130	4.552340
1	131	4.545932
1	132	4.554932
1	133	4.598450
1	134	4.572971
1	135	4.565673
1	136	4.553472
1	137	4.571205
1	138	4.586261
1	139	4.578493
1	140	4.556798
1	141	4.564780
1	142	4.561385
1	143	4.514589
1	144	4.549760
1	145	4.583703
1	146	4.531770
1	147	4.534807
1	148	4.532550
1	149	4.511217
1	150	4.507052
1	151	4.503737
1	152	4.483924
1	153	4.457751
1	154	4.483269
1	155	4.486886
1	156	4.483384
1	157	4.502089
1	158	4.514411
1	159	4.482750
1	160	4.483151
1	161	4.508239
1	162	4.493001
1	163	4.493698
1	164	4.486555
1	165	4.469539
1	166	4.453277
1	167	4.428366
1	168	4.459421
1	169	4.479757
1	170	4.534820
1	171	4.552226
1	172	4.559330
1	173	4.582236
1	174	4.596480
1	175	4.578286
1	176	4.585851
1	177	4.523153
1	178	4.527044
1	179	4.555115
1	180	4.552563
1	181	4.529450
1	182	4.545124
1	183	4.544961
1	184	4.512350
1	185	4.483959
1	186	4.476734
1	187	4.495244
1	188	4.506186
1	189	4.483856
1	190	4.489556
1	191	4.516206
1	192	4.512439
1	193	4.552887
1	194	4.556916
1	195	4.551096
1	196	4.527128
1	197	4.530149
1	198	4.516900
1	199	4.511328
2	0	2.800553
2	1	2.772394
2	2	2.799060
2	3	2.830623
2	4	2.919279
2	5	2.982459
2	6	3.054255
2	7	3.131982
2	8	3.170029
2	9	3.261290
2	10	3.325949
2	11	3.348198
2	12	3.363081
2	13	3.390853
2	14	3.382353
2	15	3.312558
2	16	3.246489
2	17	3.202762
2	18	3.214774
2	19	3.232611
2	20	3.169492
2	21	3.119145
2	22	3.048280
2	23	2.979598
2	24	2.890877
2	25	2.840213
2	26	2.821070
2	27	2.781117
2	28	2.771586
2	29	2.738125
2	30	2.716018
2	31	2.714300
2	32	2.699831
2	33	2.717230
2	34	2.725095
2	35	2.741711
2	36	2.732005
2	37	2.739864
2	38	2.751464
2	39	2.736135
2	40	2.728708
2	41	2.691480
2	42	2.692832
2	43	2.716638
2	44	2.705474
2	45	2.716937
2	46	2.676685
2	47	2.672704
2	48	2.688231
2	49	2.677286
2	50	2.663872
2	51	2.656299
2	52	2.650979
2	53	2.638753
2	54	2.628690
2	55	2.610902
2	56	2.611186
2	57	2.575810
2	58	2.583621
2	59	2.583639
2	60	2.601059
2	61	2.598387
2	62	2.609403
2	63	2.604644
2	64	2.609106
2	65	2.601354
2	66	2.589533
2	67	2.578091
2	68	2.560611
2	69	2.545311
2	70	2.553628
2	71	2.537482
2	72	2.530042
2	73	2.532926
2	74	2.555057
2	75	2.572587
2	76	2.559711
2	77	2.543425
2	78	2.544580
